freebase_id,nominations,wins
/m/0btbyn,32,3
/m/08nvyr,137,45
/m/04m1bm,32,25
/m/08bzc3,0,0
/m/08pqpg,1,4
/m/01l2qq,25,23
/m/01y9r2,82,23
/m/080gqbv,0,0
/m/077n53,0,0
/m/05wxxw,7,0
/m/051z47t,0,0
/m/03m4n99,11,10
/m/026zpy0,5,7
/m/0h3vb0d,5,0
/m/0d_r6j,4,2
/m/0900j5,17,4
/m/05p4dzb,14,19
/m/05229c_,16,2
/m/09cr8,86,73
/m/064qd42,0,0
/m/05kdryb,0,0
/m/0c9pvq,0,0
/m/02r4y3t,2,4
/m/02r5yvw,0,0
/m/03crpy6,3,0
/m/05d6xx,1,1
/m/04gh5zm,1,2
/m/0gpx6,40,59
/m/05p8l2v,2,0
/m/04gw30x,2,2
/m/027v_s6,0,0
/m/0gbfn9,3,1
/m/046660h,42,34
/m/0711k3,5,3
/m/07mj6x,0,0
/m/0318zh,4,8
/m/0548xg,6,2
/m/0cc9gt1,0,0
/m/0dm5f8,4,0
/m/02xx4s,15,8
/m/04j2c6s,0,0
/m/04lfyn6,0,0
/m/014bjk,27,18
/m/096s2d,2,5
/m/09sh8k,17,3
/m/0j3f4q5,2,1
/m/0bh95g3,6,1
/m/0346n6,0,0
/m/0m5s5,19,4
/m/03gn80,2,5
/m/0f6t8x,2,3
/m/0k3k1k_,21,33
/m/031778,46,14
/m/03vfz3,2,1
/m/026hfdp,3,0
/m/04zvpyx,0,2
/m/03gn8d,23,18
/m/03zndp,0,0
/m/09sjbw3,0,0
/m/01kp5s,13,4
/m/03177r,53,17
/m/08984j,4,0
/m/08h_w9,0,0
/m/04q00lw,36,25
/m/0277j40,16,6
/m/0cl19v,14,4
/m/0gtbg7x,6,4
/m/0b74kws,28,21
/m/06fjkp,1,1
/m/05jf85,15,15
/m/04m_5rc,0,0
/m/035t7n,0,0
/m/0bc4z_2,0,0
/m/0h1chw_,3,1
/m/027qm3x,7,0
/m/09zqc0,0,3
/m/09ggtst,16,13
/m/01r11f,0,0
/m/011yhm,58,83
/m/08l97l,2,0
/m/0288dfd,0,0
/m/01ydq5,0,3
/m/02q4rf,3,0
/m/05sc_f,3,0
/m/0jqj5,27,24
/m/05v0nd,0,0
/m/065zlr,15,2
/m/0gfrmxq,5,12
/m/03nfnx,17,5
/m/0g4ny9f,4,6
/m/0hr43qm,0,0
/m/05nd58,9,38
/m/0fjzwp,6,3
/m/0gg5vgs,2,0
/m/03wbd7b,0,0
/m/0c_d55,0,0
/m/0kvb10,5,9
/m/02rmd_2,4,2
/m/0k5nq,7,9
/m/0ctb4g,150,52
/m/05wt50,9,12
/m/03ngpm,1,6
/m/0chkrf,4,2
/m/02qkwww,2,3
/m/0fsw_7,5,5
/m/07ctt5,10,4
/m/0j27q89,3,4
/m/02qfnrg,0,0
/m/093jsy,0,0
/m/09v98ny,0,0
/m/06lqd5,0,0
/m/05c5nr,8,7
/m/0h_cph8,5,1
/m/079g3z,0,0
/m/0hdz9,13,4
/m/077p87,2,1
/m/0gysshc,31,6
/m/0cc5mcj,17,1
/m/02vqhv0,5,3
/m/09p3_s,26,22
/m/0bj78s7,6,5
/m/02q5bx2,23,14
/m/0164qt,12,7
/m/026fvrj,0,0
/m/047n3my,1,1
/m/0fjjjh,4,0
/m/0fb2ky,5,7
/m/02rntmm,0,0
/m/06_w90f,7,0
/m/01j647,2,8
/m/02qzhdk,218,175
/m/07kg_7_,0,0
/m/0dyb1,23,29
/m/02r37y5,1,2
/m/0prhz,7,3
/m/0d4d61,2,0
/m/0c1ry28,1,3
/m/0chjlk,4,4
/m/02rhbnb,0,0
/m/02w3fs,1,12
/m/02r5jv4,2,6
/m/0g4plw5,4,12
/m/04_gft,14,25
/m/06r6nf,3,1
/m/03yd_fy,0,0
/m/09fc83,7,3
/m/0b1r76,0,0
/m/0kvc1p,5,5
/m/032016,16,1
/m/03gtd4,3,0
/m/026hyvw,5,4
/m/0j_5r7f,3,0
/m/026qgmr,6,18
/m/04nkql,0,0
/m/02qtwnh,0,0
/m/0cdz99,12,4
/m/02r3w0v,8,3
/m/017yj_,0,0
/m/02z5y6_,9,3
/m/026yk2c,2,1
/m/02q71md,10,17
/m/04jfjzn,9,7
/m/02m7tn,5,1
/m/05712lj,0,0
/m/09ps01,14,3
/m/0j8d_ty,6,3
/m/08669,9,2
/m/054k8z,8,6
/m/076ygzt,10,4
/m/0cnz15,7,0
/m/0bq8tr,0,0
/m/0fbjkn,1,1
/m/07fg13,3,0
/m/09l05g,2,1
/m/0127ps,1,4
/m/02vp4zs,17,3
/m/0cc74xq,2,1
/m/027n55c,0,0
/m/0cv8fbn,0,0
/m/01sy99,9,5
/m/027s39y,95,96
/m/0389gk,0,2
/m/0b3nrz,6,1
/m/09c557,3,0
/m/0k54q,2,0
/m/045qtt,0,0
/m/0bv6qnt,2,1
/m/0dgsrsl,2,7
/m/0ccrj1,0,0
/m/0d05s0,0,0
/m/05znxx,37,13
/m/0fvbd5,3,1
/m/02w4by3,7,2
/m/0hr256b,34,14
/m/08ch9j,6,0
/m/0bmbpwx,0,0
/m/01g3gq,5,3
/m/01_0f7,15,5
/m/08phbq,0,0
/m/044_yl,13,0
/m/02rm_98,1,2
/m/0640nd9,47,44
/m/029039,7,3
/m/0d67yl,0,0
/m/0gwys7m,8,2
/m/08v3bw,2,0
/m/03c70x_,8,10
/m/05zvgkk,0,0
/m/016z98,5,5
/m/0crsbj0,1,2
/m/027xnym,0,0
/m/072ll_,5,2
/m/01k866,1,1
/m/0524gd5,4,0
/m/033_m2,5,2
/m/0sxns,26,27
/m/03cj190,0,0
/m/04cvcx9,0,4
/m/0cc846d,46,4
/m/02q3wlz,1,1
/m/016z9n,18,11
/m/0ktdb,3,2
/m/05ztwld,0,0
/m/08y8_l,0,0
/m/021y7yw,74,16
/m/06plw2,1,1
/m/04f46k7,3,2
/m/080986x,1,1
/m/02q8lz3,0,0
/m/03lq1y,5,1
/m/023vcd,4,1
/m/0gy0l_,39,25
/m/0fy7l8,0,0
/m/05p3dvh,19,7
/m/0k4m8,2,2
/m/02n8wc,6,5
/m/09g8c5y,1,2
/m/05nn_6,7,5
/m/07p62k,11,2
/m/0cc5knr,6,2
/m/0dgng69,0,0
/m/02chjf,21,28
/m/0ckk0d,5,11
/m/027bvlr,0,0
/m/0bv9hq,13,5
/m/033dk0,0,0
/m/05q5jq4,17,19
/m/093l8p,26,32
/m/02p8gn,0,0
/m/0h03fhx,156,95
/m/0gttw8n,7,5
/m/06mbc4,7,3
/m/05dj6d,8,9
/m/05q_dw,49,23
/m/04gq9k9,0,3
/m/0crxxzw,0,0
/m/0gd0g4g,5,0
/m/0276jx2,4,0
/m/0gpknt,0,4
/m/0320gs,17,2
/m/0gx2chl,19,4
/m/07wrl2,0,0
/m/02q885f,0,0
/m/047gpsd,4,4
/m/08_x1n,9,1
/m/080bfbt,2,1
/m/02rwgn6,0,0
/m/03rpvs,3,3
/m/07n90q,4,2
/m/02v63m,5,6
/m/0g9w0bz,26,15
/m/0g56t9t,50,11
/m/0glg3qc,2,1
/m/032z3r,0,0
/m/04b4pq,0,0
/m/0d7907,3,0
/m/074c0h,14,6
/m/0ccck7,16,14
/m/0dbn8t,2,1
/m/06lyg6,2,0
/m/0f4h75,0,2
/m/05xdmg,16,7
/m/021jdm,2,1
/m/02vxfqh,1,1
/m/0fpmjtb,7,1
/m/0fvp0c,2,0
/m/0b7h_57,21,9
/m/0j_tw,1,2
/m/06hhl4,2,0
/m/0n05v,1,3
/m/04_16fs,11,5
/m/0j9knfv,21,4
/m/0gvtd5h,6,5
/m/0bvfx2,0,0
/m/0c38gj,32,8
/m/0fhd04,16,3
/m/02v4_y,7,2
/m/07zkmgx,2,15
/m/08ll52,6,6
/m/02vjp3,19,8
/m/0fq27fp,10,6
/m/0k3n828,2,2
/m/0d0stl,0,0
/m/04gw30,2,4
/m/02tcgh,47,45
/m/02181p,9,3
/m/02tr8v,3,0
/m/044g_k,47,12
/m/027tzr,1,3
/m/0462h5c,0,0
/m/0gmbr0f,0,0
/m/03b1sb,21,10
/m/0ll4mnw,0,0
/m/05c4b3n,0,0
/m/0fpmrmq,30,14
/m/02rp0b4,7,12
/m/093dp5,2,3
/m/0gn2jn,2,9
/m/07gv6d,5,2
/m/074f8f,0,0
/m/0cq7tx,13,17
/m/03dy7k,10,7
/m/0k0qhm_,0,0
/m/0jl14xf,20,7
/m/02z021c,8,23
/m/0d2sqm,0,2
/m/042gcq,6,0
/m/0g2sv8,6,1
/m/0817q4,0,0
/m/0br_8s8,8,5
/m/02p775,2,0
/m/06cpd9,16,2
/m/04y80x6,2,2
/m/01g_km,4,9
/m/06zkfsy,41,3
/m/0gwgn1k,10,5
/m/0bs4vs6,11,15
/m/09rvk9z,2,0
/m/08yjvl,5,2
/m/0gtw7ps,0,0
/m/0g56v_k,3,1
/m/0dsgfd,2,0
/m/0bh8yn3,6,3
/m/0b40y4,23,13
/m/0gvs1kt,26,8
/m/0glhqzr,2,0
/m/0d0xt6,3,0
/m/0b44qy0,3,0
/m/04vr2x,7,0
/m/0h2gf0,0,0
/m/02qsqmq,5,0
/m/0hhgh70,8,3
/m/04m3tn,3,0
/m/0h8860l,3,1
/m/024y_s,1,4
/m/09g4_3,13,2
/m/03why2r,3,1
/m/02gl_f,1,2
/m/04gj9vr,2,1
/m/04lgyqk,1,1
/m/02pscpb,2,2
/m/08q47_,2,0
/m/04tqc2,4,1
/m/0h1fktn,0,0
/m/0k2cb,23,21
/m/0b921t,5,5
/m/08sfxj,6,3
/m/072192,10,15
/m/03vfr_,10,1
/m/05zxnr3,0,0
/m/051zy_b,30,10
/m/01k60v,19,2
/m/0gx999d,22,5
/m/03ydlnj,9,2
/m/04cs30v,1,2
/m/08c4mv,5,1
/m/03vv1f,5,0
/m/03d8_g0,18,3
/m/0fbvmp,0,0
/m/03c3vl6,3,2
/m/04667qn,6,1
/m/05lv9n,6,0
/m/03wh1s,2,1
/m/0h1jny6,44,8
/m/0bzpmy,4,1
/m/073cyc,0,0
/m/0cnx9df,15,11
/m/041t2d,15,7
/m/0bsd_l,15,13
/m/06xxyy,0,0
/m/04f15q3,0,0
/m/0704hw,0,0
/m/07g761,0,0
/m/0cs12_x,0,0
/m/06zt8m6,0,2
/m/0h21v2,9,4
/m/051q1k,5,5
/m/04yd8zv,0,0
/m/05qbdb8,2,0
/m/0fqs8tq,0,0
/m/0jz89,2,5
/m/05w7rl,0,0
/m/0gvsx90,4,3
/m/09c_lj,2,0
/m/05zmj_y,20,5
/m/089v9j,2,9
/m/023y1h,1,1
/m/0crgr4d,6,3
/m/03nqwzl,11,1
/m/0h3mkwb,16,12
/m/05pcjz5,6,2
/m/02wk7b,47,36
/m/0gmcylb,33,3
/m/0gg8z1f,20,7
/m/07psnr,10,1
/m/0dgrkgz,7,5
/m/01z5hy,0,0
/m/03gqjng,0,0
/m/05sz_r5,6,0
/m/02qb14n,1,7
/m/07w6n3,2,0
/m/04d0ng,8,3
/m/04mzdh7,0,0
/m/053_x9,0,0
/m/05sy_5,112,66
/m/04j0rs8,14,5
/m/025mjf,2,0
/m/0dqvh3,11,6
/m/097vry,0,0
/m/02rtv28,8,3
/m/0540f_,8,15
/m/01b195,10,2
/m/07sc1vd,42,7
/m/08lrs1,2,0
/m/0h25lcg,12,10
/m/04j0lkh,1,1
/m/09yqhw,10,1
/m/03y8wqt,2,8
/m/03hl13v,2,0
/m/07y9w5,23,4
/m/084zn8,0,0
/m/0hlqr6v,13,5
/m/03cn85q,0,0
/m/0466sws,33,11
/m/02rk625,0,0
/m/0gvtpx4,2,3
/m/04lhj2,0,0
/m/03ntf1h,33,28
/m/04f2brj,0,0
/m/0jqws,23,11
/m/0dscrm6,5,5
/m/051ys82,5,2
/m/01f8f7,81,38
/m/09rkmj,0,0
/m/0gx9rvq,6,1
/m/0ctnx9,11,2
/m/0ctnxn,14,2
/m/02rcdc2,106,68
/m/03crlnc,2,0
/m/027r7fn,0,0
/m/07s65xr,16,2
/m/0k3l7x2,2,0
/m/0dggzn,10,6
/m/0g4nyhm,2,1
/m/0d9c7m,2,3
/m/02b5px,4,8
/m/09kysc,8,8
/m/0flgrb,0,0
/m/05gsq9,9,2
/m/02rfs1,17,1
/m/012tj4,0,15
/m/0g9_64m,0,2
/m/01wgmz,5,2
/m/02pswf4,1,3
/m/06fpsx,19,10
/m/0hqtj,0,0
/m/026pr7g,5,10
/m/03cbn18,0,0
/m/0gxzc6z,0,0
/m/02qpw46,0,0
/m/02px6p8,1,1
/m/0g56wp_,0,0
/m/0888c3,14,3
/m/0896ql,0,0
/m/03c8fm6,0,0
/m/025tdm7,3,0
/m/0f9l58,4,0
/m/032zq6,2,7
/m/0cjn54,0,0
/m/0d2st0,0,0
/m/02c4x3,8,8
/m/04jb96v,0,0
/m/0bhc5kw,2,0
/m/0270t4y,9,0
/m/03sxd2,6,0
/m/03ttr9,3,1
/m/026qnn,4,2
/m/0fcw7d,1,2
/m/048htn,16,3
/m/0k8t5s0,0,0
/m/02pjfpq,0,0
/m/07h115,0,0
/m/04th45,15,7
/m/03wcm1,1,1
/m/05c1spr,4,5
/m/051_gv,3,4
/m/05ct6d,0,0
/m/03hfmm,13,2
/m/0dn9zf,3,9
/m/0j8jsjz,2,1
/m/05k4my,11,10
/m/03qlv41,2,4
/m/05mxqtz,0,0
/m/029v40,0,0
/m/09wmzm,23,13
/m/02r3fdw,8,6
/m/028908s,0,0
/m/02qwyz,2,7
/m/03x75d,13,0
/m/01s9vc,7,5
/m/02cbg0,42,13
/m/03h34t7,0,0
/m/05j44s,12,5
/m/05zwc8q,0,0
/m/027r3hf,12,12
/m/043n7r9,0,0
/m/061qwv,2,2
/m/0gj798,3,0
/m/026fd43,3,2
/m/01_2ct,0,0
/m/0g54xkt,17,5
/m/032l5l,4,2
/m/02j68v,3,1
/m/0k2k2t1,0,0
/m/0bc_p3,3,3
/m/02rvdw8,6,0
/m/03gs0_l,1,1
/m/0h1ft97,31,14
/m/0hxql8w,3,0
/m/01342x,3,0
/m/04f0qyc,0,0
/m/02y1v6,0,0
/m/01y4gy,8,0
/m/0yyg4,25,17
/m/027qf0m,0,0
/m/03cv_vm,0,0
/m/02r6fhw,2,1
/m/0bj7610,3,8
/m/05jhyk,10,24
/m/0bmcb5_,1,1
/m/0h_c_9z,2,0
/m/0gvrjz3,0,0
/m/09g7tyq,0,0
/m/04j0kq0,9,7
/m/023gxx,17,8
/m/07qvyx,0,0
/m/0chts6w,6,10
/m/08pv2d,2,0
/m/0gvskl2,10,5
/m/015gv2,6,4
/m/0dr_dyb,38,30
/m/09pyqc,9,0
/m/03nnhnh,0,0
/m/09c_pm,3,1
/m/0fx0_q,9,6
/m/084wv5,2,0
/m/06m7yq,2,0
/m/07_by1,0,0
/m/0d52nt,6,1
/m/0j9q20d,11,1
/m/0bm95k0,5,0
/m/0sxkh,11,14
/m/0kv09p,0,0
/m/0yzvw,20,23
/m/05g8f8,0,0
/m/028b62l,2,4
/m/0464m03,0,0
/m/03hnc0k,3,2
/m/02pl3jt,2,0
/m/04j14qc,22,1
/m/09tn9x,33,16
/m/0bbmkh,2,2
/m/02prft4,1,1
/m/06fcqw,32,1
/m/0bcym8,3,3
/m/06fcqj,10,1
/m/0prrm,3,1
/m/0h501pc,0,0
/m/0c1wkr2,0,5
/m/02qlbfl,0,0
/m/032y08,6,1
/m/01pvl7,13,7
/m/01dw49,9,2
/m/04gn6m9,3,3
/m/0c_nry,16,10
/m/06s9nw,2,0
/m/0gvt53w,187,75
/m/0gfdpg8,4,0
/m/04qw17,45,41
/m/080mgl,23,11
/m/09sgmx,3,4
/m/03bxlj,5,5
/m/05mz4l6,21,6
/m/04ld1fw,2,1
/m/0csyvz,0,0
/m/0d1qmz,3,2
/m/0gs6nx,0,0
/m/04ybq9r,3,8
/m/01510v,6,2
/m/05c1x2g,14,1
/m/047vm00,0,0
/m/04xg2f,19,9
/m/03d79mp,5,3
/m/05_f9y,0,0
/m/0fv5m4k,8,8
/m/03gwrzx,0,0
/m/09rx7tx,4,1
/m/072zl1,59,13
/m/0jqp3,14,9
/m/02ydbz,8,2
/m/02ptczs,13,13
/m/071xjc,17,4
/m/015qsq,13,8
/m/07m_vq,11,5
/m/04xx51,3,0
/m/0hn88cy,0,0
/m/02vwt8v,6,0
/m/0c3vns,6,10
/m/04nl__z,9,3
/m/031qr5,3,0
/m/03cjtp9,0,0
/m/03np31h,0,0
/m/0b_5d,8,24
/m/02nczh,39,50
/m/0dzlbx,73,22
/m/0g9wv5,21,10
/m/026jcx4,0,2
/m/05pt0l,22,36
/m/032_br,7,6
/m/01pvq3,5,6
/m/03qfq78,0,0
/m/040d3x,0,0
/m/0805d2z,3,2
/m/014kq6,36,6
/m/0n3xxpd,7,2
/m/05syp82,6,5
/m/01mshx,5,0
/m/03h44mv,2,0
/m/04f0c75,8,5
/m/0jq14,4,2
/m/01j3gd,0,0
/m/02ryt80,3,5
/m/0dll04k,0,0
/m/0dgrqg,48,29
/m/07qzvf,8,4
/m/08gykn,2,0
/m/0chtt45,14,14
/m/0h7lhm2,10,10
/m/024gy8,7,5
/m/0k5j9,3,1
/m/0gx926w,2,1
/m/0crsfrq,0,0
/m/05msnmp,4,3
/m/07xtqq,15,38
/m/02qmsr,2,3
/m/0crvnwq,22,5
/m/08nbyvf,0,2
/m/07gp9,33,38
/m/03r591,4,0
/m/0534ym,2,0
/m/07l4yp8,5,3
/m/031txz,0,0
/m/08xxwl,4,1
/m/07kbmg,0,0
/m/03h3x5,10,0
/m/0dljpr3,9,3
/m/02qz4w7,5,2
/m/02qptl0,15,4
/m/05r3nm,0,0
/m/0gmgwnv,251,107
/m/02q5d_y,0,0
/m/02qf7sl,4,1
/m/06qyw,4,2
/m/0dbsmc,17,0
/m/0dgpwnk,17,19
/m/080p1r,3,26
/m/05g9yx,22,9
/m/0bplnn,5,5
/m/0c3xw46,5,1
/m/0h129h,3,3
/m/02hhk2,4,0
/m/03dbkp,32,9
/m/025wyyf,1,4
/m/05t353,15,9
/m/09lycqx,15,2
/m/04f20d,9,2
/m/0gltv,23,9
/m/0h14ln,20,15
/m/03ntbmw,5,3
/m/0cnbr7x,0,3
/m/0322yj,8,7
/m/0bt7dj,1,8
/m/0k4bc,12,6
/m/04z257,5,4
/m/07kb7vh,2,1
/m/0bk6fc,0,0
/m/04wjsn,0,0
/m/02x0v53,5,1
/m/030l2j,8,1
/m/05bmcq,3,0
/m/0j2b2hp,10,7
/m/0hgnvc3,4,2
/m/0kv5xw,0,0
/m/08052t3,3,0
/m/0c6z17,0,0
/m/0dymsy,2,0
/m/09hy79,46,10
/m/0h7m9cm,2,0
/m/01n7sz,3,3
/m/04mwvml,0,9
/m/027s4gc,0,0
/m/02pjc0t,1,3
/m/047d7ck,0,0
/m/0456zg,8,7
/m/03n7gj,5,0
/m/01f85k,50,44
/m/03y96y8,2,0
/m/0835js,4,0
/m/05hjnw,133,141
/m/02qgx86,3,17
/m/0fq7dv_,10,9
/m/049ls_,2,1
/m/0cm9jw2,21,10
/m/0m491,1,2
/m/050t99,6,6
/m/02qspkp,3,3
/m/04mgt3,3,0
/m/08qwy4,12,6
/m/02z3rqk,1,1
/m/02qb755,0,2
/m/04zx0rb,5,2
/m/05rrvj,2,1
/m/02r7x2f,0,3
/m/02rv6y_,0,0
/m/02rrd5b,21,16
/m/0bt4g,25,23
/m/06f_7y,3,13
/m/07bwr,18,5
/m/06hr1m,3,1
/m/0f4yh,24,38
/m/0bzj1d,7,13
/m/03nsm5x,7,4
/m/0kv6mj,5,5
/m/0907zk,0,0
/m/0651nl,14,5
/m/0ds35l9,72,25
/m/02w0qmq,11,6
/m/06fhmt,1,1
/m/01hbdd,4,0
/m/0ds33,40,15
/m/0280jp4,4,3
/m/02qx_2t,4,2
/m/026njb5,12,22
/m/0bf79w,3,1
/m/03x948,2,3
/m/04y338,3,0
/m/026c7sp,6,1
/m/0281hn8,13,13
/m/0q9b0,25,5
/m/06zjsc_,9,1
/m/01kf4tt,4,2
/m/0gxbfy6,9,2
/m/05n3l7,7,3
/m/093dqjy,131,63
/m/0ccz20,0,0
/m/02q5t8h,11,10
/m/0fktcb,4,3
/m/031t2d,16,4
/m/08sk8l,8,2
/m/0d90m,26,14
/m/03njdv,3,2
/m/0fz9t5,4,0
/m/09xpdy,0,0
/m/0g7xlb,21,13
/m/02pkyrd,0,0
/m/017n9,21,13
/m/09dm9y,6,6
/m/0fpmjt1,9,11
/m/027g6y5,4,1
/m/037q31,5,12
/m/09wpj_,1,1
/m/04smdd,26,16
/m/0f50l,14,6
/m/0x2j1,3,0
/m/06z8hq,1,3
/m/055vny,0,0
/m/03t6l4,0,0
/m/0cz0_q,0,0
/m/0jt3xfq,6,2
/m/05fcc6n,18,39
/m/0fqzfw,0,0
/m/03z20c,12,1
/m/0dzkvn,0,0
/m/0bpl1z,9,6
/m/07kf0d4,1,2
/m/03mgx6z,2,2
/m/07yp01,2,2
/m/06dw3c,2,0
/m/02pts9h,0,0
/m/0g9n_j,2,0
/m/033g4d,11,4
/m/02w9ntr,2,0
/m/04wxg8,5,3
/m/0184tc,4,0
/m/0125yp,0,0
/m/03c0cxv,0,0
/m/0gydg4g,3,1
/m/04y2vm,0,0
/m/026dsxy,1,1
/m/0cnztc4,4,0
/m/03c3tpw,0,0
/m/05zp8b3,1,2
/m/04nlvf1,0,12
/m/02w09nr,2,1
/m/04nm0n0,2,0
/m/0gj7ly9,2,0
/m/02p86pb,26,15
/m/05xpx9,0,0
/m/0f4twn,2,4
/m/0gw5pjg,0,0
/m/013q07,23,5
/m/09mjxy,3,2
/m/043jzwv,18,9
/m/02r430,8,1
/m/013q0p,8,3
/m/07mj_0,0,0
/m/03nxfs5,3,0
/m/0crygn,9,6
/m/07pd_j,14,9
/m/08m7pl,0,0
/m/080lkt7,8,2
/m/05jvc0,0,0
/m/07s47x7,0,0
/m/0fq0c_,1,5
/m/0hwpz,22,8
/m/036r3f,5,5
/m/056g2vp,0,0
/m/06crxf,15,25
/m/0c42gp,1,1
/m/0b__ww,16,2
/m/0c015zb,0,0
/m/03sd_5,3,5
/m/0jwrjs9,3,0
/m/096z6g,11,4
/m/048lb4,9,2
/m/05bzvrv,0,0
/m/06wp5n,2,2
/m/018f8,6,3
/m/02jr6k,8,3
/m/07bw7,2,3
/m/04tdgz,5,1
/m/0280061,16,14
/m/04plxr,3,0
/m/01jcp1,0,0
/m/0cmf3gp,5,1
/m/03d2rnl,2,0
/m/030zf9,10,9
/m/0d5kv_,4,0
/m/04j03kw,16,7
/m/0k4bt,0,2
/m/04tc1g,12,1
/m/02gqm3,4,1
/m/0b__3qq,0,0
/m/05890x6,1,2
/m/055gwx,2,0
/m/06bbrh,0,2
/m/08239,4,16
/m/07yvsn,24,19
/m/0c0m5v_,0,0
/m/05zlld0,50,25
/m/04q7vt1,0,0
/m/02qgl7g,8,3
/m/03b_fm5,4,1
/m/05fbhht,1,10
/m/026390q,51,24
/m/09qgls,1,1
/m/0h_b6x1,24,9
/m/0h95927,148,89
/m/03cbrkg,1,1
/m/06fqlk,14,7
/m/0cc0w_,4,4
/m/0dr89x,19,7
/m/0265t5c,0,2
/m/0c5dd,2,11
/m/02876lk,1,1
/m/02qrr8j,0,0
/m/03hmvvj,0,7
/m/0g9lm2,97,97
/m/08nbqmb,0,0
/m/03mh_tp,0,0
/m/03b1cc,0,3
/m/01jft4,9,7
/m/03c053w,2,5
/m/048jc1,0,0
/m/04j2r48,3,7
/m/014lc_,4,1
/m/0522q8h,0,2
/m/02qydsh,13,1
/m/0drxwd9,26,8
/m/0j9m0k2,24,2
/m/0g1k8v,0,0
/m/043sw5,10,2
/m/02fxx9,2,1
/m/0g8_n1,2,1
/m/06j0d5,6,0
/m/08vdz8,9,3
/m/06f18v,3,0
/m/064p5bf,5,0
/m/0b5_zx,1,1
/m/0gx_t8p,2,0
/m/070fnm,7,6
/m/0ddbl_5,11,20
/m/063h6k,5,0
/m/0bwj49p,0,0
/m/0h95fxs,1,1
/m/05zr1l,11,3
/m/04sr1h,6,0
/m/0ddd6jp,19,41
/m/040_yrk,0,0
/m/097p2g,4,11
/m/02lw11,0,0
/m/047trvs,7,1
/m/05mzvf5,0,0
/m/0k3qn75,0,2
/m/07wht6,0,0
/m/0b8gnd,2,1
/m/0bx8nm,3,1
/m/0crtslr,1,5
/m/05bvl9,0,0
/m/0b3x23,1,1
/m/05pdd86,2,1
/m/09xpwr,2,2
/m/0jkxpvn,12,9
/m/0crtsl1,13,0
/m/0h7xrr,0,0
/m/06gh71,0,0
/m/05ldk6,16,0
/m/095d6h,1,1
/m/02nx2k,21,3
/m/0g55p5n,6,2
/m/0bdt9s,0,0
/m/02z0nhq,5,1
/m/0gywlpk,7,2
/m/0275q9,0,0
/m/0gl6xgv,6,3
/m/036s7x,27,40
/m/087wc7n,8,4
/m/04j12yc,0,0
/m/03nhgl,1,1
/m/01pnf9,4,0
/m/043phnt,9,10
/m/01msrb,24,16
/m/07ntch,7,0
/m/06pqx7,0,0
/m/0hhtb9l,16,25
/m/02v570,17,29
/m/0bbyk7n,17,4
/m/033hc9,17,4
/m/031srw,3,0
/m/01fwzk,25,11
/m/0g7pm1,8,4
/m/05fm6m,13,2
/m/0ddt_,71,28
/m/013vbq,9,3
/m/05znqd3,0,0
/m/07_xqq,12,9
/m/09rfpk,1,2
/m/0gmbkk3,10,9
/m/0fx689,0,0
/m/05dmmc,7,11
/m/05t07yx,1,4
/m/03wb74,0,0
/m/0dscb57,0,0
/m/087ml1,0,0
/m/07kd1dr,11,2
/m/064m1x,0,0
/m/04gcw8,4,0
/m/0g4nsld,7,4
/m/0dfs0g,0,0
/m/02thgf,5,1
/m/0h1z21s,0,0
/m/047p7fr,11,6
/m/0b487v,9,5
/m/03bb5m,5,1
/m/0h5y0v,0,0
/m/024mpp,14,3
/m/08vx93,1,1
/m/03hmb45,7,20
/m/02qmf4c,1,12
/m/0j72nq9,21,4
/m/0gyt5rb,0,0
/m/0g588lz,0,2
/m/02mtpj,8,0
/m/07thrq,1,1
/m/04f5c5,7,1
/m/063z8k7,0,0
/m/04tqtl,54,38
/m/03spmc,0,0
/m/027l4pf,7,4
/m/0285kv4,0,0
/m/0qmd5,22,11
/m/060p1m,7,0
/m/059925,2,4
/m/028b3bj,3,2
/m/02p32wl,2,0
/m/07z5km,26,3
/m/0crrzct,0,0
/m/04x4p6,5,6
/m/07tw_b,17,1
/m/07b_j6,7,6
/m/0h1cr87,36,17
/m/04d86h,3,7
/m/03nx8mj,5,0
/m/0j7hyg0,0,2
/m/043js0w,0,0
/m/0bh9zt4,10,7
/m/05zrfn5,0,0
/m/04x4pl,9,2
/m/07kg7lz,0,0
/m/03gttvn,1,1
/m/03tpl2,0,0
/m/05q9s80,0,0
/m/026v072,2,1
/m/0c0qpj,43,12
/m/02vp80d,2,11
/m/0bbzsx4,12,19
/m/03hklr_,0,0
/m/0gfsjf,0,3
/m/05fjf0,11,13
/m/01ly1t,8,7
/m/08k40m,9,2
/m/0bj799l,16,8
/m/06375w,1,1
/m/0d6_8r,2,0
/m/02vwhbj,5,3
/m/050r7y,2,2
/m/05rfst,84,37
/m/08w677,0,0
/m/0chttcc,5,8
/m/0b__gkp,0,0
/m/05wp1p,25,41
/m/0qf2t,35,23
/m/01j1rb,13,8
/m/093_k0,0,0
/m/0gjc4d3,46,7
/m/02x6m8l,0,0
/m/0bf2sc2,3,0
/m/0hgmmtw,0,0
/m/04z_xpp,2,3
/m/0cykc0,14,21
/m/02bg6w,0,0
/m/01lq3x,1,1
/m/04qbts,0,0
/m/063_7yv,15,15
/m/02drvf,16,5
/m/02v5md,4,4
/m/07626w,0,2
/m/048s88,4,4
