publisher,author,rating,imdb_id,metacritic_id
ReelViews,James Berardinelli,75,tt0421082,movie/control
Chicago Tribune,Michael Phillips,75,tt0421082,movie/control
The Globe and Mail (Toronto),Rick Groen,75,tt0421082,movie/control
Boston Globe,Ty Burr,75,tt0421082,movie/control
Chicago Reader,Andrea Gronvall,70,tt0421082,movie/control
The A.V. Club,Noel Murray,67,tt0421082,movie/control
Seattle Post-Intelligencer,Bill White,67,tt0421082,movie/control
Charlotte Observer,Lawrence Toppman,63,tt0421082,movie/control
Village Voice,,50,tt0421082,movie/control
San Francisco Chronicle,Peter Hartlaub,50,tt0421082,movie/control
Empire,David Parkinson,100,tt0055630,movie/yojimbo
Slant Magazine,Rob Humanick,100,tt0055630,movie/yojimbo
ReelViews,James Berardinelli,100,tt0055630,movie/yojimbo
Chicago Sun-Times,Roger Ebert,100,tt0055630,movie/yojimbo
Chicago Tribune,Michael Wilmington,100,tt0055630,movie/yojimbo
Time,Richard Schickel,100,tt0055630,movie/yojimbo
The New Yorker,Pauline Kael,100,tt0055630,movie/yojimbo
Portland Oregonian,Ted Mahar,100,tt0055630,movie/yojimbo
Variety,,90,tt0055630,movie/yojimbo
Total Film,,90,tt0055630,movie/yojimbo
The Observer (UK),,90,tt0055630,movie/yojimbo
TV Guide Magazine,,88,tt0055630,movie/yojimbo
Time Out,,80,tt0055630,movie/yojimbo
Los Angeles Times,,80,tt0055630,movie/yojimbo
Village Voice,,70,tt0055630,movie/yojimbo
The New York Times,Bosley Crowther,60,tt0055630,movie/yojimbo
Los Angeles Times,Kenneth Turan,100,tt0347048,movie/head-on
Boston Globe,Wesley Morris,100,tt0347048,movie/head-on
Newsweek,David Ansen,90,tt0347048,movie/head-on
L.A. Weekly,Ella Taylor,90,tt0347048,movie/head-on
New York Post,,88,tt0347048,movie/head-on
Baltimore Sun,Michael Sragow,88,tt0347048,movie/head-on
Chicago Tribune,Michael Wilmington,88,tt0347048,movie/head-on
Variety,Eddie Cockrell,80,tt0347048,movie/head-on
The New York Times,Manohla Dargis,80,tt0347048,movie/head-on
The A.V. Club,Scott Tobias,80,tt0347048,movie/head-on
Wall Street Journal,Joe Morgenstern,80,tt0347048,movie/head-on
Salon,Stephanie Zacharek,80,tt0347048,movie/head-on
Washington Post,Desson Thomson,80,tt0347048,movie/head-on
Washington Post,Ann Hornaday,80,tt0347048,movie/head-on
Dallas Observer,Melissa Levine,80,tt0347048,movie/head-on
The New Yorker,Anthony Lane,80,tt0347048,movie/head-on
Austin Chronicle,Kimberley Jones,78,tt0347048,movie/head-on
Christian Science Monitor,David Sterritt,75,tt0347048,movie/head-on
Philadelphia Inquirer,Steven Rea,75,tt0347048,movie/head-on
San Francisco Chronicle,Carla Meyer,75,tt0347048,movie/head-on
Chicago Sun-Times,Roger Ebert,75,tt0347048,movie/head-on
Seattle Post-Intelligencer,William Arnold,75,tt0347048,movie/head-on
Miami Herald,Rene Rodriguez,75,tt0347048,movie/head-on
Portland Oregonian,Marc Mohan,75,tt0347048,movie/head-on
The Globe and Mail (Toronto),Rick Groen,75,tt0347048,movie/head-on
Chicago Reader,,70,tt0347048,movie/head-on
TV Guide Magazine,Ken Fox,70,tt0347048,movie/head-on
Village Voice,J. Hoberman,70,tt0347048,movie/head-on
The New Republic,Stanley Kauffmann,70,tt0347048,movie/head-on
Slate,David Edelstein,70,tt0347048,movie/head-on
Entertainment Weekly,Lisa Schwarzbaum,67,tt0347048,movie/head-on
New York Daily News,Elizabeth Weitzman,63,tt0347048,movie/head-on
Empire,David Parkinson,60,tt0347048,movie/head-on
Time Out London,Dave Calhoun,100,tt3169706,movie/pride-2014
San Francisco Chronicle,,100,tt3169706,movie/pride-2014
The Playlist,Oliver Lyttelton,91,tt3169706,movie/pride-2014
The New Yorker,David Denby,90,tt3169706,movie/pride-2014
Los Angeles Times,Kenneth Turan,90,tt3169706,movie/pride-2014
The New York Times,Stephen Holden,90,tt3169706,movie/pride-2014
New York Magazine (Vulture),David Edelstein,90,tt3169706,movie/pride-2014
Arizona Republic,Bill Goodykoontz,90,tt3169706,movie/pride-2014
Rolling Stone,Peter Travers,88,tt3169706,movie/pride-2014
Observer,Rex Reed,88,tt3169706,movie/pride-2014
RogerEbert.com,Odie Henderson,88,tt3169706,movie/pride-2014
ReelViews,James Berardinelli,88,tt3169706,movie/pride-2014
Chicago Sun-Times,Bill Zwecker,88,tt3169706,movie/pride-2014
Total Film,Neil Smith,80,tt3169706,movie/pride-2014
Empire,Angie Errigo,80,tt3169706,movie/pride-2014
New York Daily News,,80,tt3169706,movie/pride-2014
Variety,,80,tt3169706,movie/pride-2014
Village Voice,Stephanie Zacharek,80,tt3169706,movie/pride-2014
The Hollywood Reporter,David Rooney,80,tt3169706,movie/pride-2014
NPR,Bob Mondello,80,tt3169706,movie/pride-2014
Wall Street Journal,Joe Morgenstern,80,tt3169706,movie/pride-2014
CineVue,John Bleasdale,80,tt3169706,movie/pride-2014
Entertainment Weekly,,75,tt3169706,movie/pride-2014
New York Post,Lou Lumenick,75,tt3169706,movie/pride-2014
TheWrap,Alonso Duralde,75,tt3169706,movie/pride-2014
Chicago Tribune,Michael Phillips,75,tt3169706,movie/pride-2014
St. Louis Post-Dispatch,Joe Williams,75,tt3169706,movie/pride-2014
Boston Globe,Ty Burr,75,tt3169706,movie/pride-2014
Washington Post,Ann Hornaday,75,tt3169706,movie/pride-2014
Portland Oregonian,Marc Mohan,75,tt3169706,movie/pride-2014
Philadelphia Inquirer,Steven Rea,75,tt3169706,movie/pride-2014
The A.V. Club,A.A. Dowd ,67,tt3169706,movie/pride-2014
Austin Chronicle,,67,tt3169706,movie/pride-2014
The Globe and Mail (Toronto),,63,tt3169706,movie/pride-2014
The Dissolve,Mike D'Angelo,60,tt3169706,movie/pride-2014
Slant Magazine,Elise Nakhnikian,38,tt3169706,movie/pride-2014
Chicago Tribune,Michael Wilmington,100,tt0243017,movie/waking-life
Entertainment Weekly,Lisa Schwarzbaum,100,tt0243017,movie/waking-life
The New Yorker,David Denby,100,tt0243017,movie/waking-life
New York Magazine (Vulture),Peter Rainer,100,tt0243017,movie/waking-life
Film Threat,,100,tt0243017,movie/waking-life
Chicago Sun-Times,Roger Ebert,100,tt0243017,movie/waking-life
New Times (L.A.),Gregory Weinkauf,100,tt0243017,movie/waking-life
Portland Oregonian,Shawn Levy,100,tt0243017,movie/waking-life
Washington Post,Desson Thomson,100,tt0243017,movie/waking-life
Boston Globe,Jay Carr,100,tt0243017,movie/waking-life
Baltimore Sun,Michael Sragow,100,tt0243017,movie/waking-life
CineVue,Adam Lowes,100,tt0243017,movie/waking-life
The New York Times,Stephen Holden,90,tt0243017,movie/waking-life
Salon,Stephanie Zacharek,90,tt0243017,movie/waking-life
Slate,David Edelstein,90,tt0243017,movie/waking-life
Rolling Stone,Peter Travers,90,tt0243017,movie/waking-life
Chicago Reader,Jonathan Rosenbaum,90,tt0243017,movie/waking-life
Philadelphia Inquirer,Steven Rea,88,tt0243017,movie/waking-life
New York Daily News,Jami Bernard,88,tt0243017,movie/waking-life
Los Angeles Times,Kevin Thomas,80,tt0243017,movie/waking-life
Mr. Showbiz,Michael Atkinson,80,tt0243017,movie/waking-life
Austin Chronicle,Kimberley Jones,78,tt0243017,movie/waking-life
New York Post,Lou Lumenick,75,tt0243017,movie/waking-life
Christian Science Monitor,David Sterritt,75,tt0243017,movie/waking-life
Miami Herald,Rene Rodriguez,75,tt0243017,movie/waking-life
Variety,Todd McCarthy,70,tt0243017,movie/waking-life
L.A. Weekly,Ella Taylor,70,tt0243017,movie/waking-life
Seattle Post-Intelligencer,Sean Axmaker,67,tt0243017,movie/waking-life
Washington Post,Stephen Hunter,60,tt0243017,movie/waking-life
San Francisco Chronicle,Mick LaSalle,50,tt0243017,movie/waking-life
Village Voice,J. Hoberman,40,tt0243017,movie/waking-life
TV Guide Magazine,Frank Lovece,40,tt0243017,movie/waking-life
New York Magazine (Vulture),David Edelstein,70,tt0861739,movie/elite-squad
Village Voice,,70,tt0861739,movie/elite-squad
Variety,,40,tt0861739,movie/elite-squad
The Hollywood Reporter,Ray Bennett,30,tt0861739,movie/elite-squad
Christian Science Monitor,,25,tt0861739,movie/elite-squad
New York Post,V.A. Musetto,25,tt0861739,movie/elite-squad
The New York Times,Manohla Dargis,0,tt0861739,movie/elite-squad
Chicago Sun-Times,Roger Ebert,100,tt0072417,movie/a-woman-under-the-influence
Time Out,,100,tt0072417,movie/a-woman-under-the-influence
Entertainment Weekly,Chris Nashawaty,100,tt0072417,movie/a-woman-under-the-influence
Chicago Reader,Dave Kehr,100,tt0072417,movie/a-woman-under-the-influence
Chicago Tribune,Gene Siskel,100,tt0072417,movie/a-woman-under-the-influence
USA Today,Mike Clark,100,tt0072417,movie/a-woman-under-the-influence
The Telegraph,Tim Robey,90,tt0072417,movie/a-woman-under-the-influence
Village Voice,,90,tt0072417,movie/a-woman-under-the-influence
The A.V. Club,Keith Phipps,90,tt0072417,movie/a-woman-under-the-influence
TV Guide Magazine,,80,tt0072417,movie/a-woman-under-the-influence
CineVue,Patrick Gamble,80,tt0072417,movie/a-woman-under-the-influence
Variety,,80,tt0072417,movie/a-woman-under-the-influence
Empire,William Thomas,80,tt0072417,movie/a-woman-under-the-influence
The New York Times,,70,tt0072417,movie/a-woman-under-the-influence
LarsenOnFilm,Josh Larsen,50,tt0072417,movie/a-woman-under-the-influence
The New Yorker,Pauline Kael,50,tt0072417,movie/a-woman-under-the-influence
The Telegraph,Robbie Collin,100,tt2576852,movie/the-tale-of-the-princess-kaguya
The Hollywood Reporter,Leslie Felperin,100,tt2576852,movie/the-tale-of-the-princess-kaguya
The A.V. Club,David Ehrlich,100,tt2576852,movie/the-tale-of-the-princess-kaguya
RogerEbert.com,Glenn Kenny,100,tt2576852,movie/the-tale-of-the-princess-kaguya
Los Angeles Times,Kenneth Turan,100,tt2576852,movie/the-tale-of-the-princess-kaguya
New York Magazine (Vulture),Bilge Ebiri,100,tt2576852,movie/the-tale-of-the-princess-kaguya
Christian Science Monitor,Peter Rainer,100,tt2576852,movie/the-tale-of-the-princess-kaguya
The Playlist,Oliver Lyttelton,91,tt2576852,movie/the-tale-of-the-princess-kaguya
Entertainment Weekly,,91,tt2576852,movie/the-tale-of-the-princess-kaguya
Portland Oregonian,Marc Mohan,91,tt2576852,movie/the-tale-of-the-princess-kaguya
Variety,Maggie Lee,90,tt2576852,movie/the-tale-of-the-princess-kaguya
TheWrap,Inkoo Kang,90,tt2576852,movie/the-tale-of-the-princess-kaguya
Austin Chronicle,Marjorie Baumgarten,89,tt2576852,movie/the-tale-of-the-princess-kaguya
Slant Magazine,Elise Nakhnikian,88,tt2576852,movie/the-tale-of-the-princess-kaguya
Washington Post,Michael O'Sullivan,88,tt2576852,movie/the-tale-of-the-princess-kaguya
Boston Globe,Ty Burr,88,tt2576852,movie/the-tale-of-the-princess-kaguya
Chicago Tribune,Michael Phillips,88,tt2576852,movie/the-tale-of-the-princess-kaguya
The Dissolve,Noel Murray,80,tt2576852,movie/the-tale-of-the-princess-kaguya
New York Daily News,,80,tt2576852,movie/the-tale-of-the-princess-kaguya
The New York Times,Nicolas Rapold,80,tt2576852,movie/the-tale-of-the-princess-kaguya
Arizona Republic,Bill Goodykoontz,80,tt2576852,movie/the-tale-of-the-princess-kaguya
Total Film,Jamie Graham,80,tt2576852,movie/the-tale-of-the-princess-kaguya
Empire,Dan Jolin,80,tt2576852,movie/the-tale-of-the-princess-kaguya
Time Out London,,80,tt2576852,movie/the-tale-of-the-princess-kaguya
McClatchy-Tribune News Service,Roger Moore,75,tt2576852,movie/the-tale-of-the-princess-kaguya
Chicago Sun-Times,Mary Houlihan,75,tt2576852,movie/the-tale-of-the-princess-kaguya
Village Voice,Sherilyn Connelly,70,tt2576852,movie/the-tale-of-the-princess-kaguya
CineVue,Ben Nicholson,60,tt2576852,movie/the-tale-of-the-princess-kaguya
The New Yorker,David Denby,100,tt0401383,movie/the-diving-bell-and-the-butterfly
New York Magazine (Vulture),David Edelstein,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Newsweek,David Ansen,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Premiere,Glenn Kenny,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Wall Street Journal,Joe Morgenstern,100,tt0401383,movie/the-diving-bell-and-the-butterfly
TV Guide Magazine,Ken Fox,100,tt0401383,movie/the-diving-bell-and-the-butterfly
The Hollywood Reporter,Ray Bennett,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Salon,Stephanie Zacharek,100,tt0401383,movie/the-diving-bell-and-the-butterfly
New York Post,Lou Lumenick,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Chicago Tribune,Michael Phillips,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Chicago Sun-Times,Roger Ebert,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Washington Post,Ann Hornaday,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Chicago Reader,Andrea Gronvall,100,tt0401383,movie/the-diving-bell-and-the-butterfly
The Globe and Mail (Toronto),Liam Lacey,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Film Threat,,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Baltimore Sun,Michael Sragow,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Charlotte Observer,Lawrence Toppman,100,tt0401383,movie/the-diving-bell-and-the-butterfly
Christian Science Monitor,Peter Rainer,91,tt0401383,movie/the-diving-bell-and-the-butterfly
Entertainment Weekly,Lisa Schwarzbaum,91,tt0401383,movie/the-diving-bell-and-the-butterfly
The A.V. Club,Tasha Robinson,91,tt0401383,movie/the-diving-bell-and-the-butterfly
Portland Oregonian,Shawn Levy,91,tt0401383,movie/the-diving-bell-and-the-butterfly
The New York Times,A.O. Scott,90,tt0401383,movie/the-diving-bell-and-the-butterfly
Los Angeles Times,Kenneth Turan,90,tt0401383,movie/the-diving-bell-and-the-butterfly
Slate,,90,tt0401383,movie/the-diving-bell-and-the-butterfly
Austin Chronicle,,89,tt0401383,movie/the-diving-bell-and-the-butterfly
Rolling Stone,Peter Travers,88,tt0401383,movie/the-diving-bell-and-the-butterfly
Philadelphia Inquirer,Carrie Rickey,88,tt0401383,movie/the-diving-bell-and-the-butterfly
Boston Globe,Wesley Morris,88,tt0401383,movie/the-diving-bell-and-the-butterfly
Seattle Post-Intelligencer,William Arnold,83,tt0401383,movie/the-diving-bell-and-the-butterfly
Variety,Justin Chang,80,tt0401383,movie/the-diving-bell-and-the-butterfly
Empire,Alan Morrison,80,tt0401383,movie/the-diving-bell-and-the-butterfly
USA Today,Claudia Puig,75,tt0401383,movie/the-diving-bell-and-the-butterfly
New York Daily News,Elizabeth Weitzman,75,tt0401383,movie/the-diving-bell-and-the-butterfly
San Francisco Chronicle,Mick LaSalle,75,tt0401383,movie/the-diving-bell-and-the-butterfly
Village Voice,,50,tt0401383,movie/the-diving-bell-and-the-butterfly
Time,Richard Schickel,50,tt0401383,movie/the-diving-bell-and-the-butterfly
Washington Post,Michael O'Sullivan,100,tt3398268,movie/when-marnie-was-there
Entertainment Weekly,Joe McGovern,83,tt3398268,movie/when-marnie-was-there
Variety,Peter Debruge,80,tt3398268,movie/when-marnie-was-there
Village Voice,Sherilyn Connelly,80,tt3398268,movie/when-marnie-was-there
The Dissolve,Tasha Robinson,80,tt3398268,movie/when-marnie-was-there
Los Angeles Times,Kenneth Turan,80,tt3398268,movie/when-marnie-was-there
Total Film,,80,tt3398268,movie/when-marnie-was-there
Slant Magazine,Clayton Dillard,75,tt3398268,movie/when-marnie-was-there
New York Post,Sara Stewart,75,tt3398268,movie/when-marnie-was-there
RogerEbert.com,Brian Tallerico,75,tt3398268,movie/when-marnie-was-there
TheWrap,Alonso Duralde,75,tt3398268,movie/when-marnie-was-there
Boston Globe,Peter Keough,75,tt3398268,movie/when-marnie-was-there
San Francisco Chronicle,Walter Addiego,75,tt3398268,movie/when-marnie-was-there
Philadelphia Inquirer,Molly Eichel,75,tt3398268,movie/when-marnie-was-there
Portland Oregonian,Marc Mohan,75,tt3398268,movie/when-marnie-was-there
The Hollywood Reporter,Boyd van Hoeij,70,tt3398268,movie/when-marnie-was-there
The New York Times,Jeannette Catsoulis,70,tt3398268,movie/when-marnie-was-there
New York Magazine (Vulture),Bilge Ebiri,70,tt3398268,movie/when-marnie-was-there
Arizona Republic,Kerry Lengel,70,tt3398268,movie/when-marnie-was-there
The A.V. Club,Jesse Hassenger,67,tt3398268,movie/when-marnie-was-there
New York Daily News,Joe Neumaier,40,tt3398268,movie/when-marnie-was-there
Austin Chronicle,Marc Savlov,40,tt3398268,movie/when-marnie-was-there
Chicago Sun-Times,Roger Ebert,100,tt0061809,movie/in-cold-blood-re-release
The New York Times,,100,tt0061809,movie/in-cold-blood-re-release
Los Angeles Times,Kenneth Turan,90,tt0061809,movie/in-cold-blood-re-release
L.A. Weekly,Ella Taylor,70,tt0061809,movie/in-cold-blood-re-release
New York Post,Sara Stewart,100,tt2024519,movie/the-broken-circle-breakdown
New Orleans Times-Picayune,Mike Scott,100,tt2024519,movie/the-broken-circle-breakdown
IndieWire,Eric Kohn,91,tt2024519,movie/the-broken-circle-breakdown
Film.com,William Goss,89,tt2024519,movie/the-broken-circle-breakdown
RogerEbert.com,,88,tt2024519,movie/the-broken-circle-breakdown
Philadelphia Inquirer,Steven Rea,88,tt2024519,movie/the-broken-circle-breakdown
Chicago Sun-Times,Bruce Ingram,88,tt2024519,movie/the-broken-circle-breakdown
The Playlist,Jessica Kiang,83,tt2024519,movie/the-broken-circle-breakdown
The A.V. Club,Kyle Ryan,83,tt2024519,movie/the-broken-circle-breakdown
Portland Oregonian,Marc Mohan,83,tt2024519,movie/the-broken-circle-breakdown
The Telegraph,Tim Robey,80,tt2024519,movie/the-broken-circle-breakdown
New York Daily News,,80,tt2024519,movie/the-broken-circle-breakdown
Washington Post,Stephanie Merry,75,tt2024519,movie/the-broken-circle-breakdown
Miami Herald,Rene Rodriguez,75,tt2024519,movie/the-broken-circle-breakdown
Village Voice,Jon Frosch,70,tt2024519,movie/the-broken-circle-breakdown
The Dissolve,Keith Phipps,70,tt2024519,movie/the-broken-circle-breakdown
The New Yorker,Anthony Lane,70,tt2024519,movie/the-broken-circle-breakdown
Arizona Republic,Bill Goodykoontz,70,tt2024519,movie/the-broken-circle-breakdown
Austin Chronicle,,67,tt2024519,movie/the-broken-circle-breakdown
The Globe and Mail (Toronto),Liam Lacey,63,tt2024519,movie/the-broken-circle-breakdown
Boston Globe,Peter Keough,63,tt2024519,movie/the-broken-circle-breakdown
Variety,Boyd van Hoeij,60,tt2024519,movie/the-broken-circle-breakdown
The Hollywood Reporter,David Rooney,60,tt2024519,movie/the-broken-circle-breakdown
Time Out London,Cath Clarke,60,tt2024519,movie/the-broken-circle-breakdown
Time Out,David Fear,60,tt2024519,movie/the-broken-circle-breakdown
The New York Times,Manohla Dargis,60,tt2024519,movie/the-broken-circle-breakdown
Los Angeles Times,Kenneth Turan,60,tt2024519,movie/the-broken-circle-breakdown
Slant Magazine,,50,tt2024519,movie/the-broken-circle-breakdown
San Francisco Chronicle,Walter Addiego,50,tt2024519,movie/the-broken-circle-breakdown
San Francisco Chronicle,Edward Guthmann,100,tt0111495,movie/three-colors-red
Chicago Sun-Times,Roger Ebert,100,tt0111495,movie/three-colors-red
The New York Times,Janet Maslin,100,tt0111495,movie/three-colors-red
ReelViews,James Berardinelli,100,tt0111495,movie/three-colors-red
Washington Post,Desson Thomson,100,tt0111495,movie/three-colors-red
Austin Chronicle,,100,tt0111495,movie/three-colors-red
Variety,Lisa Nesselson,100,tt0111495,movie/three-colors-red
The Guardian,Peter Bradshaw,100,tt0111495,movie/three-colors-red
CineVue,Patrick Gamble,100,tt0111495,movie/three-colors-red
The Guardian,,80,tt0111495,movie/three-colors-red
Empire,,80,tt0111495,movie/three-colors-red
Rolling Stone,Peter Travers,100,tt0102536,movie/night-on-earth
Slant Magazine,Derek Smith,88,tt0102536,movie/night-on-earth
Chicago Tribune,Dave Kehr,88,tt0102536,movie/night-on-earth
The New York Times,Vincent Canby,80,tt0102536,movie/night-on-earth
Time Out London,Geoff Andrew,80,tt0102536,movie/night-on-earth
Chicago Sun-Times,Roger Ebert,75,tt0102536,movie/night-on-earth
The A.V. Club,Keith Phipps,75,tt0102536,movie/night-on-earth
Entertainment Weekly,Owen Gleiberman,75,tt0102536,movie/night-on-earth
The Seattle Times,John Hartl,75,tt0102536,movie/night-on-earth
San Francisco Chronicle,Mick LaSalle,75,tt0102536,movie/night-on-earth
Los Angeles Times,Peter Rainer,70,tt0102536,movie/night-on-earth
Variety,,70,tt0102536,movie/night-on-earth
USA Today,Mike Clark,63,tt0102536,movie/night-on-earth
Miami Herald,Bill Cosford,63,tt0102536,movie/night-on-earth
Empire,,60,tt0102536,movie/night-on-earth
Austin Chronicle,Marjorie Baumgarten,50,tt0102536,movie/night-on-earth
Boston Globe,Jay Carr,50,tt0102536,movie/night-on-earth
Newsweek,Jack Kroll,50,tt0102536,movie/night-on-earth
Washington Post,Hal Hinson,40,tt0102536,movie/night-on-earth
Washington Post,Desson Thomson,40,tt0102536,movie/night-on-earth
Empire,David Hughes,100,tt1602620,movie/amour
Total Film,Jamie Graham,100,tt1602620,movie/amour
Variety,Peter Debruge,100,tt1602620,movie/amour
The Guardian,Peter Bradshaw,100,tt1602620,movie/amour
Observer,Rex Reed,100,tt1602620,movie/amour
New York Daily News,Joe Neumaier,100,tt1602620,movie/amour
New York Magazine (Vulture),David Edelstein,100,tt1602620,movie/amour
Los Angeles Times,Kenneth Turan,100,tt1602620,movie/amour
The New York Times,Manohla Dargis,100,tt1602620,movie/amour
The A.V. Club,Scott Tobias,100,tt1602620,movie/amour
Time,Mary Corliss,100,tt1602620,movie/amour
The Hollywood Reporter,Deborah Young,100,tt1602620,movie/amour
New York Post,Farran Smith Nehme,100,tt1602620,movie/amour
NPR,Ella Taylor,100,tt1602620,movie/amour
Wall Street Journal,Joe Morgenstern,100,tt1602620,movie/amour
Salon,Andrew O'Hehir,100,tt1602620,movie/amour
Slate,Dana Stevens,100,tt1602620,movie/amour
The New Yorker,Anthony Lane,100,tt1602620,movie/amour
Entertainment Weekly,Owen Gleiberman,100,tt1602620,movie/amour
Chicago Sun-Times,Roger Ebert,100,tt1602620,movie/amour
Chicago Tribune,Michael Phillips,100,tt1602620,movie/amour
Washington Post,Ann Hornaday,100,tt1602620,movie/amour
The Globe and Mail (Toronto),Rick Groen,100,tt1602620,movie/amour
Boston Globe,Ty Burr,100,tt1602620,movie/amour
Miami Herald,Rene Rodriguez,100,tt1602620,movie/amour
Philadelphia Inquirer,Steven Rea,100,tt1602620,movie/amour
St. Louis Post-Dispatch,Calvin Wilson,100,tt1602620,movie/amour
Tampa Bay Times,Steve Persall,100,tt1602620,movie/amour
The Irish Times,Donald Clarke,100,tt1602620,movie/amour
IndieWire,Eric Kohn,91,tt1602620,movie/amour
Portland Oregonian,Marc Mohan,91,tt1602620,movie/amour
Arizona Republic,Bill Goodykoontz,90,tt1602620,movie/amour
Austin Chronicle,Marjorie Baumgarten,89,tt1602620,movie/amour
Rolling Stone,Peter Travers,88,tt1602620,movie/amour
ReelViews,James Berardinelli,88,tt1602620,movie/amour
Charlotte Observer,Lawrence Toppman,88,tt1602620,movie/amour
The Playlist,Kevin Jagernauth,83,tt1602620,movie/amour
Time Out,Joshua Rothkopf,80,tt1602620,movie/amour
Boxoffice Magazine,,80,tt1602620,movie/amour
New Orleans Times-Picayune,Mike Scott,80,tt1602620,movie/amour
San Francisco Chronicle,Mick LaSalle,75,tt1602620,movie/amour
Movieline,,70,tt1602620,movie/amour
Christian Science Monitor,Peter Rainer,67,tt1602620,movie/amour
Slant Magazine,,50,tt1602620,movie/amour
Village Voice,Nick Pinkerton,50,tt1602620,movie/amour
Chicago Sun-Times,Roger Ebert,100,tt0073341,movie/the-man-who-would-be-king
Salon,Charles Taylor,100,tt0073341,movie/the-man-who-would-be-king
TV Guide Magazine,,100,tt0073341,movie/the-man-who-would-be-king
Chicago Tribune,Michael Wilmington,100,tt0073341,movie/the-man-who-would-be-king
Time,,90,tt0073341,movie/the-man-who-would-be-king
The New York Times,Vincent Canby,90,tt0073341,movie/the-man-who-would-be-king
The New Yorker,Pauline Kael,90,tt0073341,movie/the-man-who-would-be-king
Tampa Bay Times,Steve Persall,90,tt0073341,movie/the-man-who-would-be-king
Philadelphia Inquirer,Desmond Ryan,88,tt0073341,movie/the-man-who-would-be-king
USA Today,,88,tt0073341,movie/the-man-who-would-be-king
Chicago Reader,Dave Kehr,88,tt0073341,movie/the-man-who-would-be-king
Empire,Ian Nathan,80,tt0073341,movie/the-man-who-would-be-king
Time Out,,80,tt0073341,movie/the-man-who-would-be-king
Los Angeles Times,,80,tt0073341,movie/the-man-who-would-be-king
Variety,,50,tt0073341,movie/the-man-who-would-be-king
Chicago Reader,Dave Kehr,100,tt0036342,movie/shadow-of-a-doubt
The New York Times,Bosley Crowther,100,tt0036342,movie/shadow-of-a-doubt
Chicago Sun-Times,Roger Ebert,100,tt0036342,movie/shadow-of-a-doubt
Slant Magazine,,100,tt0036342,movie/shadow-of-a-doubt
TV Guide Magazine,,100,tt0036342,movie/shadow-of-a-doubt
Chicago Tribune,Michael Wilmington,100,tt0036342,movie/shadow-of-a-doubt
Orlando Sentinel,,100,tt0036342,movie/shadow-of-a-doubt
Time,,90,tt0036342,movie/shadow-of-a-doubt
The Dissolve,Keith Phipps,90,tt0036342,movie/shadow-of-a-doubt
Boston Globe,,88,tt0036342,movie/shadow-of-a-doubt
Miami Herald,Hal Boedeker,88,tt0036342,movie/shadow-of-a-doubt
Time Out,,80,tt0036342,movie/shadow-of-a-doubt
Variety,,80,tt0036342,movie/shadow-of-a-doubt
Empire,Emma Cochrane,80,tt0036342,movie/shadow-of-a-doubt
The New Yorker,Pauline Kael,70,tt0036342,movie/shadow-of-a-doubt
San Francisco Chronicle,Ruthe Stein,100,tt0301357,movie/goodbye-lenin!
Seattle Post-Intelligencer,William Arnold,91,tt0301357,movie/goodbye-lenin!
USA Today,Mike Clark,88,tt0301357,movie/goodbye-lenin!
Premiere,Peter Debruge,88,tt0301357,movie/goodbye-lenin!
Boston Globe,Ty Burr,88,tt0301357,movie/goodbye-lenin!
Entertainment Weekly,Lisa Schwarzbaum,83,tt0301357,movie/goodbye-lenin!
Portland Oregonian,Shawn Levy,83,tt0301357,movie/goodbye-lenin!
Time,Richard Corliss,80,tt0301357,movie/goodbye-lenin!
Los Angeles Times,Kenneth Turan,80,tt0301357,movie/goodbye-lenin!
TV Guide Magazine,Ken Fox,80,tt0301357,movie/goodbye-lenin!
New York Daily News,Jami Bernard,75,tt0301357,movie/goodbye-lenin!
ReelViews,James Berardinelli,75,tt0301357,movie/goodbye-lenin!
Chicago Tribune,Michael Wilmington,75,tt0301357,movie/goodbye-lenin!
Philadelphia Inquirer,Steven Rea,75,tt0301357,movie/goodbye-lenin!
Chicago Sun-Times,Roger Ebert,75,tt0301357,movie/goodbye-lenin!
Miami Herald,Rene Rodriguez,75,tt0301357,movie/goodbye-lenin!
Film Threat,,70,tt0301357,movie/goodbye-lenin!
L.A. Weekly,Ella Taylor,70,tt0301357,movie/goodbye-lenin!
The A.V. Club,Nathan Rabin,70,tt0301357,movie/goodbye-lenin!
Variety,Eddie Cockrell,70,tt0301357,movie/goodbye-lenin!
The New Yorker,David Denby,70,tt0301357,movie/goodbye-lenin!
Washington Post,Ann Hornaday,70,tt0301357,movie/goodbye-lenin!
Dallas Observer,,70,tt0301357,movie/goodbye-lenin!
New York Post,V.A. Musetto,63,tt0301357,movie/goodbye-lenin!
