num_tokens,num_unique_words,sentiment_polarity,sentiment_subjectivity,flesch_reading_ease,wikipedia_id,metascore,imdb_rating_scaled,rating_difference
75,42,0.09444444444444444,0.29444444444444445,49.45,35365357,64.0,71.0,-7.0
752,245,0.13038073038073036,0.41266511266511274,68.6,18788912,45.0,71.0,-26.0
467,196,0.02959482038429407,0.47479114452798654,30.33,244752,84.0,77.0,7.0
1074,346,0.11953290670681976,0.4794287596461509,59.23,689969,83.0,73.0,10.0
183,69,-0.020624999999999998,0.708125,58.52,35313233,49.0,67.0,-18.0
964,303,0.06999438832772166,0.45995189995189995,68.4,3703666,36.0,61.0,-25.0
691,279,-0.012919262309506222,0.5015424277619399,56.08,2571348,52.0,65.0,-13.0
851,260,-0.01261828814460393,0.41842636895268476,72.29,695700,69.0,76.0,-7.0
377,133,0.04345238095238095,0.2718253968253968,63.93,8229935,33.0,55.0,-22.0
309,97,-0.008100233100233103,0.33817016317016313,75.13,26109198,64.0,70.0,-6.0
262,105,0.15133928571428573,0.5660714285714287,49.18,221858,69.0,70.0,-1.0
67,39,0.4,0.7,35.1,33935867,46.0,63.0,-17.0
591,225,0.1755707586064729,0.4578360131931559,71.44,265891,71.0,72.0,-1.0
206,89,-0.04542483660130718,0.5434640522875817,59.23,6465014,40.0,62.0,-22.0
101,59,0.01856060606060606,0.2674242424242424,40.89,6198415,75.0,72.0,3.0
349,142,0.07773065476190476,0.3410565476190476,56.63,1260100,41.0,54.0,-13.0
804,292,0.04636752136752137,0.3403846153846154,54.15,4167411,48.0,65.0,-17.0
99,46,-0.1,0.27499999999999997,70.53,672737,75.0,73.0,2.0
448,140,0.07007165248544558,0.29169129720853865,72.36,22641776,75.0,70.0,5.0
1249,405,-0.009451544927735417,0.4551002084335416,75.64,1519082,30.0,56.0,-26.0
583,203,0.11378458498023716,0.4807312252964427,65.35,1231856,43.0,66.0,-23.0
916,315,-0.05226399944141879,0.4999930177349532,54.97,1002717,45.0,68.0,-23.0
40,28,-0.015909090909090914,0.6636363636363636,34.94,26163035,39.0,53.0,-14.0
678,218,-0.013087557603686639,0.36678187403993856,78.38,216072,63.0,77.0,-14.0
481,178,0.15235632183908046,0.4924712643678161,57.91,168929,74.0,77.0,-3.0
56,29,0.0,0.03333333333333333,63.02,4211962,50.0,56.0,-6.0
390,162,0.07935930735930734,0.40580463980463977,54.97,1549991,69.0,67.0,2.0
685,222,0.20830627705627708,0.34633838383838383,69.41,22486844,69.0,64.0,5.0
676,252,0.09735083756822886,0.47597402597402594,60.55,5224,100.0,83.0,17.0
219,89,0.07222222222222222,0.33194444444444443,51.18,10521327,83.0,84.0,-1.0
221,107,0.06666666666666665,0.32166666666666666,63.22,11840982,41.0,56.0,-15.0
702,234,0.037632001836547295,0.4856462350780532,67.38,1344253,37.0,53.0,-16.0
667,198,0.1353094902513507,0.37619509043927646,70.33,2037975,42.0,61.0,-19.0
604,174,0.08612185686653771,0.45151515151515154,56.69,32298508,55.0,61.0,-6.0
1303,413,-0.09272403054048624,0.46777677315651994,57.71,338849,67.0,67.0,0.0
759,253,-0.041378968253968265,0.42934027777777783,67.18,1094719,49.0,59.0,-10.0
182,75,-0.027777777777777794,0.39444444444444454,64.64,16777096,44.0,63.0,-19.0
118,46,-0.14675324675324677,0.3870129870129871,67.86,17776062,48.0,62.0,-14.0
172,69,0.09545454545454544,0.27084848484848484,51.28,7804238,37.0,56.0,-19.0
745,235,-0.044393939393939395,0.32677544677544684,71.24,2748709,72.0,72.0,0.0
574,181,-0.018652703505644685,0.503679441473559,79.7,33726624,26.0,58.0,-32.0
1588,538,0.040352977049405624,0.3853401790008933,70.53,5388717,73.0,68.0,5.0
213,99,0.14126984126984127,0.584920634920635,72.56,2724049,55.0,59.0,-4.0
867,263,0.08024761904761907,0.42968095238095244,74.12,27686452,63.0,71.0,-8.0
683,217,0.018917748917748917,0.3440909090909091,64.85,28224334,35.0,60.0,-25.0
250,95,0.12224880382775122,0.32416267942583726,70.43,6199357,46.0,60.0,-14.0
1297,416,0.04913922882672884,0.38836753524253526,59.64,36500436,20.0,46.0,-26.0
585,233,0.034686609686609686,0.3881766381766382,53.41,1529108,50.0,64.0,-14.0
168,86,-0.04024242424242425,0.5474141414141415,46.91,1051659,14.0,31.0,-17.0
708,216,-0.041909223817118556,0.36807549175970233,61.06,10996357,49.0,63.0,-14.0
474,200,0.01896551724137932,0.35977011494252875,61.16,1238341,43.0,48.0,-5.0
498,179,0.12193223443223443,0.5101648351648351,57.1,586740,77.0,71.0,6.0
1073,334,-0.010358488027979548,0.37311676082862516,66.47,905964,63.0,58.0,5.0
467,174,-0.01348039215686274,0.3735294117647059,54.02,21835208,73.0,76.0,-3.0
101,52,-0.021111111111111115,0.1177777777777778,67.86,30431590,53.0,63.0,-10.0
1076,263,0.01539445797258297,0.4474437454906204,88.06,5016294,68.0,70.0,-2.0
834,287,-0.0007448433919022105,0.38234869705457936,63.22,874208,46.0,69.0,-23.0
702,281,0.0005123475009838549,0.4584592680047225,66.88,452017,86.0,79.0,7.0
907,249,0.03762234142668925,0.48011010728402026,78.28,11222156,50.0,62.0,-12.0
442,163,0.03764069264069265,0.42507006151743004,66.27,74375,76.0,74.0,2.0
270,98,0.05834385521885522,0.34298941798941796,66.57,32115539,37.0,64.0,-27.0
1020,271,-0.004067460317460318,0.28382936507936507,81.83,1587667,43.0,59.0,-16.0
423,166,-0.02806953463203464,0.5000341585497836,66.98,3182015,50.0,64.0,-14.0
111,57,-0.0798611111111111,0.4923611111111111,55.03,11496314,63.0,76.0,-13.0
440,138,0.21250000000000005,0.33583333333333326,77.47,14355980,60.0,68.0,-8.0
843,255,-0.07129734848484848,0.3898669733044731,68.7,27645834,52.0,68.0,-16.0
128,50,-0.028125,0.2822916666666667,74.73,5154545,55.0,73.0,-18.0
279,112,0.12046296296296297,0.5292592592592593,65.76,1841530,56.0,63.0,-7.0
206,77,-0.06444444444444446,0.34444444444444444,70.47,1700544,5.0,47.0,-42.0
141,65,0.12250000000000003,0.5875,54.15,33269400,60.0,65.0,-5.0
856,314,-0.11687179487179489,0.4432179487179486,67.59,143834,40.0,70.0,-30.0
165,78,0.029866310160427813,0.5440641711229947,69.52,31063484,24.0,52.0,-28.0
1358,448,0.08085984848484849,0.33406060606060595,56.29,408849,36.0,55.0,-19.0
619,207,0.0012962962962962872,0.31953703703703695,60.85,1009041,67.0,88.0,-21.0
453,164,-0.10587121212121213,0.555537518037518,73.17,4463866,40.0,56.0,-16.0
576,182,-0.020333333333333342,0.34166666666666673,61.87,652534,38.0,52.0,-14.0
794,234,0.09665889665889667,0.2768259518259518,64.88,3084955,43.0,56.0,-13.0
1060,335,-0.025094627594627612,0.4444200244200243,78.89,12990278,72.0,66.0,6.0
157,60,0.024999999999999998,0.26111111111111107,74.19,18874821,59.0,62.0,-3.0
411,157,-0.12011316872427982,0.36784244562022345,64.64,4628762,40.0,65.0,-25.0
132,57,0.07857142857142858,0.21428571428571427,59.33,20906127,72.0,61.0,11.0
106,49,0.022371675943104512,0.46238404452690174,57.61,883437,67.0,73.0,-6.0
969,297,0.06632867132867133,0.34110722610722605,64.54,6703617,57.0,65.0,-8.0
295,108,-0.028333333333333332,0.41527777777777775,70.63,20161466,27.0,54.0,-27.0
972,289,0.04738215488215487,0.41824915824915815,70.13,6011641,66.0,66.0,0.0
144,71,-0.011093073593073577,0.4788961038961039,64.61,32910742,41.0,57.0,-16.0
67,36,0.13333333333333333,0.19999999999999998,50.87,18223823,48.0,60.0,-12.0
478,150,-0.060416666666666674,0.48333333333333334,61.56,2806974,61.0,69.0,-8.0
246,85,0.23502066115702477,0.4216597796143251,66.98,5109880,50.0,66.0,-16.0
839,294,0.034612518628912056,0.3939269746646795,70.02,226562,60.0,64.0,-4.0
121,63,0.178125,0.465625,51.52,10945117,26.0,40.0,-14.0
216,96,-0.025641025641025644,0.1871794871794872,53.51,2317900,48.0,66.0,-18.0
887,300,0.01149478415103415,0.3160000300625301,72.26,451817,27.0,45.0,-18.0
746,212,0.07988215488215489,0.4307239057239058,77.16,1595142,49.0,58.0,-9.0
928,304,0.026944444444444444,0.36201388888888886,68.3,4890837,47.0,59.0,-12.0
786,272,-0.11416666666666667,0.4206250000000001,52.49,29728734,24.0,52.0,-28.0
235,119,-0.03333333333333333,0.3509259259259259,49.38,4213154,60.0,65.0,-5.0
904,266,0.06247329059829061,0.5376068376068375,71.85,29266711,56.0,57.0,-1.0
243,112,0.1515432098765432,0.46843033509700177,39.1,4340789,62.0,64.0,-2.0
1256,371,-0.07017445342917042,0.29911650194669065,66.57,2609817,30.0,50.0,-20.0
582,207,0.07480980012894907,0.4517375886524823,69.52,179064,56.0,64.0,-8.0
1008,329,-0.025644522144522126,0.4444755244755243,63.93,724258,59.0,72.0,-13.0
101,47,0.1106060606060606,0.2875757575757576,41.74,2035320,69.0,73.0,-4.0
361,141,0.11986863711001644,0.5255336617405583,58.76,22030425,30.0,52.0,-22.0
630,203,0.12390331890331888,0.41414862914862915,77.16,1844221,65.0,72.0,-7.0
450,173,-0.038374819624819624,0.3416631979131979,69.31,2513894,37.0,59.0,-22.0
91,50,-0.012500000000000011,0.59375,59.33,4401133,71.0,58.0,13.0
326,140,0.08149350649350648,0.3102164502164502,51.58,27097,71.0,76.0,-5.0
707,246,-0.02095014773586202,0.4737382326668042,63.83,182164,94.0,85.0,9.0
908,277,0.01660353535353535,0.32915877525252524,69.01,4578695,47.0,46.0,1.0
732,274,0.09866898148148147,0.5049272486772486,47.66,164502,69.0,71.0,-2.0
168,80,0.196031746031746,0.6211451247165533,49.08,8559494,53.0,63.0,-10.0
618,202,-0.005555555555555553,0.4680555555555555,63.73,2595680,49.0,66.0,-17.0
804,289,0.07885725881261596,0.43136518243661087,61.4,6644383,77.0,76.0,1.0
196,75,0.11535353535353535,0.33479797979797976,63.02,2147563,75.0,67.0,8.0
162,78,0.0578125,0.3740785256410256,50.91,10466696,70.0,71.0,-1.0
730,250,-0.06682754182754184,0.4592985842985842,75.1,73441,92.0,79.0,13.0
398,154,0.1747550694919116,0.4427717019822282,65.86,1168522,55.0,60.0,-5.0
856,290,-0.04561292366170416,0.4816677225213813,58.92,5676692,79.0,79.0,0.0
418,156,0.15240922740922744,0.48878651378651367,52.33,2436901,71.0,66.0,5.0
1406,376,-0.02468157181571816,0.40429539295392947,64.14,1469695,32.0,42.0,-10.0
797,275,0.061286855036855034,0.3987714987714988,49.99,13149,70.0,74.0,-4.0
888,264,0.030464646464646472,0.3922626262626262,78.59,5226874,57.0,60.0,-3.0
81,43,0.30166666666666664,0.6,52.7,22097221,76.0,69.0,7.0
1108,344,-0.05667789001122337,0.36606341189674535,68.3,31841233,39.0,53.0,-14.0
875,263,0.022402597402597396,0.38409090909090904,79.19,5313,94.0,79.0,15.0
97,56,0.4720000000000001,0.632,59.98,36012788,76.0,75.0,1.0
642,196,-0.023958333333333342,0.379050925925926,75.1,4608760,60.0,55.0,5.0
568,210,0.18645382395382396,0.513510101010101,60.24,453907,80.0,73.0,7.0
59,28,0.0625,0.48333333333333334,54.05,8892375,47.0,75.0,-28.0
905,327,-0.05045352795352795,0.3727008639508638,67.89,5867940,42.0,56.0,-14.0
130,52,-0.042727272727272725,0.30857142857142855,80.72,32646371,28.0,55.0,-27.0
778,277,0.07543038356991846,0.42596395852209806,59.53,1170663,36.0,43.0,-7.0
583,207,0.06811379097093383,0.37383735312306743,62.72,17294536,70.0,76.0,-6.0
552,179,0.05792376893939395,0.5226278409090909,75.64,2743891,36.0,63.0,-27.0
589,212,0.08802083333333333,0.46822916666666653,65.66,1525408,47.0,67.0,-20.0
267,118,0.03523191094619666,0.5635961657390228,61.97,2043990,25.0,53.0,-28.0
348,141,-0.0014885114885114898,0.3726756576756577,72.76,2509859,48.0,55.0,-7.0
697,240,-0.07713585434173668,0.41624649859943974,70.02,7514063,37.0,59.0,-22.0
968,372,0.05982652613087394,0.4078125980299892,56.49,236691,80.0,78.0,2.0
156,90,0.19722222222222222,0.4287037037037037,43.32,24739648,71.0,77.0,-6.0
943,280,-0.009625850340136036,0.403452380952381,68.7,30207145,57.0,47.0,10.0
765,229,0.027436401047512163,0.4276000748222969,70.26,2717905,25.0,55.0,-30.0
825,317,-0.07785714285714286,0.38166666666666665,69.41,75261,79.0,74.0,5.0
669,224,0.07406896344396346,0.3856547619047619,71.14,1345168,75.0,70.0,5.0
1195,422,0.01962886440159167,0.3550267829813284,58.82,1891886,62.0,82.0,-20.0
229,88,0.10098039215686275,0.4485294117647059,69.31,36462620,49.0,57.0,-8.0
308,127,0.1629399585921325,0.4666045548654244,69.92,2642113,53.0,67.0,-14.0
469,169,0.015118738404452685,0.5052529375386517,60.18,1354975,69.0,65.0,4.0
381,157,0.1009926854754441,0.4593782654127482,72.05,7533357,51.0,63.0,-12.0
1083,384,-0.04204956836535784,0.356272626009468,68.1,5549932,63.0,65.0,-2.0
1130,379,0.018038012216094433,0.4597461898831761,60.75,3447166,81.0,71.0,10.0
179,79,0.18939393939393936,0.2952020202020202,78.69,2550894,29.0,42.0,-13.0
235,103,0.1148148148148148,0.43703703703703706,59.13,5962955,66.0,67.0,-1.0
1148,397,-0.010104247604247604,0.31906750656750654,68.81,241052,73.0,75.0,-2.0
330,123,-0.03968686868686869,0.42433333333333334,77.47,877743,42.0,66.0,-24.0
2475,593,0.07916028233462445,0.45675680678970143,73.1,33194261,54.0,57.0,-3.0
308,126,-0.17370370370370372,0.4703703703703705,60.65,5103474,56.0,63.0,-7.0
1047,337,-0.03703631759187315,0.4360969791525347,66.44,22156971,52.0,52.0,0.0
1481,400,0.11924951166330476,0.37313731606835043,79.6,19845179,39.0,50.0,-11.0
723,249,-0.047805788982259574,0.37441643323996265,60.95,103088,67.0,68.0,-1.0
837,264,0.01744579945799458,0.4017615176151763,70.43,286828,78.0,73.0,5.0
1686,458,0.06375739644970412,0.3434089414858646,75.74,1086550,54.0,59.0,-5.0
945,309,0.01706182706182705,0.3616733266733268,61.06,3071743,82.0,79.0,3.0
674,226,-0.0539407230196704,0.349534821903243,53.44,225615,66.0,63.0,3.0
419,196,0.10286499215070644,0.3389521193092622,61.46,1133816,69.0,67.0,2.0
380,148,-0.025273672687465786,0.39887794198139026,71.34,2247831,34.0,54.0,-20.0
907,291,0.056046176046176045,0.5405242905242905,50.57,605939,67.0,80.0,-13.0
721,272,0.07922438672438675,0.39889610389610397,65.25,98506,69.0,70.0,-1.0
63,31,0.029004329004329008,0.5256493506493507,59.98,6394251,46.0,63.0,-17.0
709,226,0.0628066378066378,0.3989718614718615,62.31,29679260,22.0,56.0,-34.0
791,299,0.0811618785255149,0.42717571822117273,63.12,442333,73.0,72.0,1.0
815,276,0.05884680134680134,0.32002946127946114,66.07,27702708,56.0,71.0,-15.0
913,267,-0.10144976551226553,0.42144886363636364,67.18,27462826,28.0,58.0,-30.0
243,98,0.22424242424242427,0.5782407407407407,66.37,26473841,67.0,71.0,-4.0
190,91,0.0,0.33333333333333337,71.44,1646113,65.0,67.0,-2.0
420,157,-0.056449631449631464,0.3926904176904176,64.61,1166096,37.0,61.0,-24.0
90,45,-0.024999999999999994,0.5,60.28,7128657,32.0,53.0,-21.0
935,291,0.06915842094413523,0.3930544512177164,75.24,1673514,63.0,68.0,-5.0
628,245,0.06379210220673634,0.4124274099883857,59.03,5930667,57.0,69.0,-12.0
451,176,0.06495911495911495,0.4048460798460798,71.14,2103217,45.0,64.0,-19.0
387,157,-0.10934343434343434,0.5017676767676769,57.1,3618333,59.0,65.0,-6.0
1065,392,0.009219426406926414,0.44090329313543597,39.3,618929,56.0,66.0,-10.0
127,51,0.17777777777777778,0.3444444444444445,73.92,20015755,89.0,73.0,16.0
186,99,0.1019078144078144,0.48018925518925515,45.29,29988427,70.0,68.0,2.0
759,257,0.13501331044434495,0.45029979598945113,66.57,348979,58.0,66.0,-8.0
655,256,0.10051877470355731,0.5301142697881828,49.38,4727,71.0,65.0,6.0
925,341,0.059906824945887456,0.47837865259740253,64.64,2863319,54.0,61.0,-7.0
84,42,-0.01555555555555555,0.3388888888888889,62.31,3587038,64.0,62.0,2.0
130,60,-0.2458333333333333,0.8208333333333334,69.41,3527498,39.0,55.0,-16.0
871,281,-0.053157053157053165,0.3615986115986117,80.21,461335,42.0,59.0,-17.0
110,56,0.26071428571428573,0.386904761904762,46.81,267633,81.0,76.0,5.0
865,289,0.1264024864024864,0.5171678321678321,64.85,1051820,51.0,59.0,-8.0
718,265,0.017057291666666665,0.34735863095238095,52.73,289591,63.0,71.0,-8.0
771,269,0.11815718157181573,0.36802168021680215,66.57,284752,61.0,71.0,-10.0
1989,604,-0.012786391612922228,0.3562855228671555,66.88,1130769,54.0,64.0,-10.0
170,65,0.011784511784511778,0.31212121212121213,75.54,7896385,64.0,62.0,2.0
521,208,0.031689174352217825,0.39123847167325426,67.89,2421463,54.0,62.0,-8.0
185,88,-0.07307692307692308,0.5576923076923077,35.41,20617600,53.0,60.0,-7.0
1025,358,-0.002600074822297061,0.467499064721287,73.47,8949714,70.0,60.0,10.0
244,110,0.1891275391275391,0.4368506493506494,44.68,496640,70.0,75.0,-5.0
232,94,0.1525974025974026,0.39329004329004325,62.72,3083330,80.0,67.0,13.0
1048,311,0.0888087221420555,0.45228314894981564,69.41,1129583,38.0,58.0,-20.0
246,106,-0.06893939393939394,0.38801247771836006,64.51,25898800,37.0,49.0,-12.0
1453,375,0.07706755050505049,0.3965458152958151,73.58,17752771,66.0,64.0,2.0
287,128,0.08404558404558406,0.4558404558404558,57.1,2303104,55.0,49.0,6.0
55,28,-0.23750000000000002,0.3375,47.62,24043964,75.0,69.0,6.0
86,41,0.08666666666666667,0.33333333333333337,69.31,27847491,41.0,64.0,-23.0
148,57,-0.042857142857142864,0.3400793650793651,66.78,31777709,73.0,66.0,7.0
273,110,-0.04531680440771349,0.5539944903581268,57.5,871318,65.0,71.0,-6.0
881,252,0.015322580645161286,0.5153225806451611,60.65,5866831,50.0,66.0,-16.0
791,258,-0.11410256410256411,0.33141025641025645,68.81,6446044,54.0,67.0,-13.0
654,251,-0.045111832611832624,0.465863997113997,60.65,57820,71.0,80.0,-9.0
433,149,0.1366326530612245,0.5392857142857143,63.83,6012106,42.0,55.0,-13.0
87,40,0.04,0.48,77.06,4640513,52.0,64.0,-12.0
604,205,0.009808884297520666,0.4093900039354583,80.82,7319564,46.0,64.0,-18.0
749,231,0.01720430107526882,0.476536098310292,69.01,921891,36.0,58.0,-22.0
772,272,0.05633705475810738,0.431800903774588,70.84,2409484,56.0,63.0,-7.0
88,39,0.049999999999999996,0.165625,59.98,17188323,35.0,52.0,-17.0
861,280,0.024722222222222222,0.42713492063492053,69.82,673469,55.0,65.0,-10.0
420,163,0.09012121212121213,0.45389610389610396,58.92,25533110,69.0,63.0,6.0
1277,373,0.055506993006992994,0.4997863247863246,69.21,28027063,25.0,51.0,-26.0
265,102,-0.09212962962962964,0.3712962962962963,68.6,15053838,40.0,58.0,-18.0
1080,314,0.06780937683715464,0.3596928277483833,65.86,12767159,83.0,75.0,8.0
540,181,-0.06464646464646465,0.45498084291187746,81.43,61904,95.0,81.0,14.0
799,234,0.0538513210927004,0.41386774145394833,70.63,22747963,48.0,47.0,1.0
162,70,-0.18333333333333338,0.48,65.62,4539015,82.0,70.0,12.0
217,100,0.018055555555555564,0.538562091503268,51.52,2673320,64.0,69.0,-5.0
48,27,0.75,0.95,57.61,11963262,66.0,60.0,6.0
764,267,-0.12437878787878791,0.44701515151515153,58.01,13670373,49.0,65.0,-16.0
630,227,0.01309974747474747,0.40905934343434347,68.2,1048388,61.0,67.0,-6.0
1603,464,0.00023185304084180156,0.42048778312823254,63.63,27872044,37.0,53.0,-16.0
82,41,-0.21875,0.5625,70.63,24645176,42.0,58.0,-16.0
772,245,0.05741792929292929,0.383175505050505,67.99,28085067,66.0,73.0,-7.0
135,58,-0.1428909632034632,0.4886904761904761,40.21,10225164,93.0,66.0,27.0
139,55,0.17662337662337663,0.3523809523809524,79.19,34290283,67.0,62.0,5.0
99,40,0.24375000000000002,0.71875,72.97,1681589,75.0,75.0,0.0
710,226,-0.07430555555555554,0.38988095238095244,77.27,5744162,44.0,65.0,-21.0
499,189,0.036603843311160386,0.4298041389504805,62.17,142447,67.0,77.0,-10.0
914,314,-0.12066798941798941,0.4563326719576721,66.17,53964,82.0,87.0,-5.0
715,248,-0.04771825396825397,0.380373015873016,68.87,26008898,60.0,48.0,12.0
980,316,-0.030558227780449993,0.43402744374966606,68.81,680337,78.0,69.0,9.0
838,280,0.08360731373889269,0.3220118478013215,81.53,1385323,56.0,61.0,-5.0
284,116,0.05843111111111112,0.5465022222222222,67.18,12674435,68.0,75.0,-7.0
937,258,0.05500311235605354,0.3844693432928727,78.18,4940876,61.0,63.0,-2.0
163,69,0.01769480519480519,0.4250541125541125,56.29,20019382,53.0,70.0,-17.0
32,19,-0.0062500000000000056,0.6437499999999999,73.68,24358829,55.0,49.0,6.0
650,224,-0.05280555555555557,0.4374369658119658,70.23,311179,55.0,70.0,-15.0
652,234,0.07262872628726286,0.25443283004258604,61.67,7223973,64.0,77.0,-13.0
873,246,0.004006410256410253,0.42195512820512804,80.72,2352505,42.0,44.0,-2.0
143,67,0.0409090909090909,0.34924242424242424,40.01,580960,65.0,69.0,-4.0
87,42,0.2333333333333333,0.2888888888888889,77.77,474571,32.0,55.0,-23.0
76,35,0.3372727272727273,0.3942424242424242,56.29,27742828,72.0,69.0,3.0
187,89,-0.035,0.4800000000000001,78.38,1576940,77.0,69.0,8.0
138,69,0.044444444444444446,0.3277777777777778,73.17,30094590,31.0,64.0,-33.0
679,243,-0.0661954288649204,0.4578813559322033,59.64,27500833,26.0,53.0,-27.0
566,227,-0.008700980392156873,0.440686274509804,49.89,5791363,26.0,63.0,-37.0
253,105,0.11918650793650794,0.384920634920635,69.11,29587657,52.0,17.0,35.0
167,61,-0.07666666666666665,0.7366666666666667,69.82,22392461,78.0,69.0,9.0
759,244,0.12834595959595957,0.449810606060606,57.81,34025292,62.0,62.0,0.0
983,326,-0.031026785714285708,0.5328869047619047,67.08,1848081,43.0,69.0,-26.0
504,172,0.06367623604465711,0.3738721804511278,66.17,1086261,60.0,71.0,-11.0
149,65,-0.07916666666666668,0.4642857142857143,61.77,2055559,55.0,70.0,-15.0
525,182,0.04266975308641976,0.4598765432098766,50.6,1492011,87.0,77.0,10.0
778,243,0.08766737138830161,0.33964059196617336,59.53,301574,88.0,76.0,12.0
883,270,0.024100185528756958,0.35359925788497215,75.13,740744,64.0,68.0,-4.0
1955,461,-0.037776270845891094,0.28048272051436596,77.16,3417500,63.0,66.0,-3.0
645,200,0.08378950798305639,0.480702183121538,86.94,4714316,25.0,37.0,-12.0
862,283,-0.043404280904280904,0.2974266474266474,57.81,213270,57.0,78.0,-21.0
