wikipedia_id,freebase_id,name,revenue,runtime,languages,countries,genres,release_date_datetime,imdb_id,metacritic_id,imdb_rating,imdb_votes,metascore,count_nomination,count_award
308430,/m/01svry,The Faculty,40283321.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/02n4kr"": ""Mystery"", ""/m/02b5_l"": ""Teen""}",1998-12-25,tt0133751,movie/the-faculty,6.6,132553.0,61.0,11,0
194664,/m/01bn3l,The Flintstones,341631208.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",1994-05-23,tt0109813,movie/the-flintstones,5.0,84511.0,38.0,10,6
33668481,/m/0hgnl3t,Flight,,138.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",2012-11-02,tt1907668,movie/flight,7.3,370080.0,76.0,45,15
9922304,/m/02px3mk,The Black Stallion Returns,,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",1983-03-25,tt0085248,movie/the-black-stallion-returns,5.9,2356.0,34.0,0,0
525305,/m/02lk42,Man on Fire,130293714.0,146.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",2004-04-21,tt0328107,movie/man-on-fire,7.7,381450.0,47.0,7,1
34289086,/m/0ccqxwv,96 Minutes,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2011-01-01,tt1641385,movie/96-minutes,5.7,3388.0,51.0,2,7
1827624,/m/05_3tc,White Nights,13046465.0,125.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/04dn71w"": ""Dance"", ""/m/03mqtr"": ""Political drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n1c"": ""Escape Film"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdkf"": ""Musical Drama""}",1985-01-01,tt0090319,movie/white-nights,6.6,7992.0,46.0,2,3
13141602,/m/02z8bqt,Amy's Orgasm,513572.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2001-03-08,tt0280424,movie/amys-orgasm,5.3,1882.0,36.0,0,0
2565653,/m/07ndds,Bright Leaves,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/0jtdp"": ""Documentary""}",2003-05-23,tt0372806,movie/bright-leaves,7.1,660.0,79.0,9,0
1716343,/m/05qpz2,L.I.E.,1667192.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01j1n2"": ""Coming of age"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2001-01-20,tt0242587,movie/lie,7.1,10349.0,73.0,18,20
25335991,/m/09gdn3m,Peepli Live,,106.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/03mqtr"": ""Political drama"", ""/m/01chg"": ""Bollywood""}",2010-08-13,tt1447508,movie/peepli-live,7.4,12602.0,69.0,24,4
4259091,/m/0bsszm,Dorian Blues,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2004-01-01,tt0398963,movie/dorian-blues,6.7,2473.0,52.0,0,13
22805715,/m/06428b5,Passion Play,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2010-09-10,tt1396221,movie/passion-play,4.5,8604.0,22.0,0,0
64657,/m/0h7l2,The Big Blue,3580882.0,161.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1988-05-11,tt0095250,movie/the-big-blue,7.5,54252.0,35.0,6,3
20580702,/m/0521prm,Spread,11565708.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2009-01-17,tt1186370,movie/spread,5.8,41440.0,43.0,0,0
1113278,/m/047419,Bulletproof,22611954.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02kdv5l"": ""Action""}",1996-09-06,tt0115783,movie/bulletproof,5.8,39635.0,30.0,2,0
331586,/m/01wzyq,Crocodile Dundee,328203506.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1986-04-24,tt0090555,movie/crocodile-dundee,6.6,112701.0,62.0,12,3
686213,/m/032yft,54,16757163.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",1998-08-28,tt0120577,movie/54,5.9,34206.0,33.0,9,0
983849,/m/03wm8q,Top Secret!,20458340.0,90.0,"{""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}",1984-06-08,tt0088286,movie/top-secret!,7.2,71331.0,68.0,0,0
22845644,/m/064016d,Step Up 3-D,159289358.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04dn71w"": ""Dance"", ""/m/068d7h"": ""Romantic drama""}",2010-08-04,tt1193631,movie/step-up-3-d,6.2,59722.0,45.0,2,0
34025292,/m/0gwxf3x,The Five-Year Engagement,53774508.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",2012-04-27,tt1195478,movie/the-five-year-engagement,6.2,101761.0,62.0,0,0
307080,/m/01snrk,La Bamba,54215416.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0fx2s"": ""Tragedy"", ""/m/017fp"": ""Biography"", ""/m/04xvlr"": ""Period piece"", ""/m/01f9r0"": ""Docudrama"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film""}",1987-07-24,tt0093378,movie/la-bamba,6.9,35744.0,65.0,3,3
33325599,/m/0h7mf9p,Eisenstein in Guanajuato,,,{},{},"{""/m/07s9rl0"": ""Drama""}",2012-01-01,tt1702429,movie/eisenstein-in-guanajuato,6.3,3057.0,60.0,10,2
43452,/m/0bx0l,Lawrence of Arabia,,228.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hwyss"": ""Turkish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/04xvh5"": ""Costume drama"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action""}",1962-12-10,tt0056172,movie/lawrence-of-arabia,8.3,307510.0,100.0,14,31
31153,/m/07nn0,The Princess Bride,30857814.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0bxg3"": ""Fairy tale"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hqxf"": ""Family Film""}",1987-09-18,tt0093779,movie/the-princess-bride,8.0,443095.0,77.0,10,7
18557233,/m/04g2j2y,The Life of Jesus,,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0f8l9c"": ""France""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",1997-01-01,tt0120448,movie/the-life-of-jesus,7.0,3439.0,74.0,4,14
1291727,/m/04qkcl,Booty Call,20050376.0,79.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",1997-02-26,tt0118750,movie/booty-call,5.4,9341.0,54.0,0,0
5629680,/m/0dx5q8,The Giver,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy""}",2007-01-01,tt0435651,movie/the-giver,6.4,123623.0,47.0,6,3
30809,/m/07k_8,The Thing,19629760.0,108.0,"{""/m/05f_3"": ""Norwegian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1982-06-25,tt0084787,movie/the-thing-1982,8.2,453408.0,57.0,5,0
1138675,/m/049mql,Alexander,167298192.0,214.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany"", ""/m/059j2"": ""Netherlands""}","{""/m/0hn10"": ""LGBT"", ""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03g3w"": ""History"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",2004-11-16,tt0346491,movie/alexander,5.6,174578.0,40.0,19,6
52549,/m/0dtfn,Star Wars Episode IV: A New Hope,775398007.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/09zvmj"": ""Space western""}",1977-05-25,tt0076759,movie/star-wars-episode-iv---a-new-hope,8.6,1421595.0,90.0,31,65
142417,/m/011yd2,Apollo 13,355237933.0,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",1995-06-22,tt0112384,movie/apollo-13,7.7,308879.0,77.0,59,30
68119,/m/0hv81,"America, America",,174.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1963-12-15,tt0056825,movie/america-america,7.7,5867.0,72.0,12,7
2474297,/m/07gk72,Omen III: The Final Conflict,20471382.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/0g9psvk"": ""Demonic child"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1981-03-20,tt0082377,movie/the-final-conflict,5.5,21823.0,34.0,0,0
4405649,/m/0c0jgy,The Little Vampire,27965865.0,95.0,{},"{""/m/09c7w0"": ""United States of America"", ""/m/059j2"": ""Netherlands"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}",2000-01-01,tt0192255,movie/the-little-vampire,5.7,11281.0,45.0,3,1
142421,/m/011ydl,Babe,254134910.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",1995-08-04,tt0112431,movie/babe,6.9,131754.0,83.0,26,20
76629,/m/0k5jp,The Three Caballeros,,72.0,"{""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0b90_r"": ""Mexico"", ""/m/015fr"": ""Brazil""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/0hcr"": ""Animation""}",1945-01-01,tt0038166,movie/the-three-caballeros,6.3,15172.0,85.0,3,0
152058,/m/013szf,Beneath the Planet of the Apes,18999718.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/094ddt"": ""Doomsday film""}",1970-05-26,tt0065462,movie/beneath-the-planet-of-the-apes,6.0,49876.0,46.0,0,0
5326842,/m/0dfsb5,The Lady And The Duke,,129.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama""}",2001-09-07,tt0239234,movie/the-lady-and-the-duke,6.8,2849.0,72.0,4,0
12153345,/m/02vrjq1,A mi madre le gustan las mujeres,,93.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed""}",2002-01-11,tt0306432,movie/my-mother-likes-women,6.2,1653.0,51.0,8,12
1357504,/m/04wfsb,Igby Goes Down,6919198.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy""}",2002-09-13,tt0280760,movie/igby-goes-down,6.9,34656.0,72.0,17,7
94028,/m/0n9qk,The Tigger Movie,96159800.0,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",2000-02-11,tt0220099,movie/the-tigger-movie,6.3,20002.0,53.0,4,0
4443534,/m/0c2pz3,Mr. Magorium's Wonder Emporium,69474661.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",2007-11-16,tt0457419,movie/mr-magoriums-wonder-emporium,6.2,47235.0,48.0,3,0
174251,/m/017jd9,The Lord of the Rings: The Return of the King,1119929521.0,250.0,"{""/m/05p2d"": ""Old English language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0520_cy"": ""Sword and sorcery films""}",2003-12-17,tt0167260,movie/the-lord-of-the-rings-the-return-of-the-king,9.0,1930163.0,94.0,124,215
2323962,/m/073v9d,Teenage Mutant Ninja Turtles,201965915.0,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong""}","{""/m/0219x_"": ""Indie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",1990-03-30,tt0100758,movie/teenage-mutant-ninja-turtles-1990,6.8,102773.0,51.0,3,3
3123893,/m/08sz9r,Absolute Power,50068310.0,121.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03mqtr"": ""Political drama""}",1997-02-14,tt0118548,movie/absolute-power,6.7,58946.0,52.0,0,0
3746749,/m/09ys_g,Cow Belles,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/015w9s"": ""Television movie"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",2006-03-24,tt0489007,tv/cow-belles,5.1,6949.0,,0,0
9234287,/m/02814fp,Constellation,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}",2007-02-02,tt0315431,movie/constellation,4.4,685.0,41.0,0,5
4025067,/m/0bd3g7,Plunkett & Macleane,,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1999-04-02,tt0134033,movie/plunkett-macleane,6.3,10313.0,44.0,0,0
15349469,/m/03m5vzd,Defiance,56462926.0,129.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",2008-12-13,tt1034303,movie/defiance,7.1,153883.0,58.0,5,2
33032079,/m/0h51lph,A Letter to Momo,,120.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hcr"": ""Animation""}",2011-09-10,tt1853614,movie/a-letter-to-momo,7.2,8013.0,65.0,7,3
2752058,/m/080s26,Straight-Jacket,45497.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0d63kt"": ""Gay"", ""/m/04xvlr"": ""Period piece"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film""}",2004-11-26,tt0367097,movie/straight-jacket,6.5,871.0,50.0,0,0
3759215,/m/09zf_q,The Time Machine,123729176.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action""}",2002-03-04,tt0268695,movie/the-time-machine,6.0,128739.0,42.0,4,2
31458474,/m/0gkxx_0,The Tall Man,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/01rbb"": ""Crime"", ""/m/02n4kr"": ""Mystery""}",2012-03-12,tt1658837,movie/the-tall-man,5.9,42779.0,52.0,6,1
27367770,/m/07l50y8,A Shine of Rainbows,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/0d060g"": ""Canada""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",2010-04-09,tt1014774,movie/a-shine-of-rainbows,7.1,2392.0,52.0,8,4
18832483,/m/04ghmvp,Quo Vadis,,170.0,"{""/m/05qqm"": ""Polish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/05qhw"": ""Poland""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/03q4nz"": ""World cinema""}",2001-01-01,tt0282108,movie/quo-vadis,5.7,2245.0,67.0,2,3
